x,y,yearbook_table_trans,quantity,bgs_statistic_type_trans,bgs_commodity_code,units,country_trans,bgs_commodity_trans,concat_table_notes_code,concat_table_notes_text,country_iso2_code,bgs_sub_commodity_trans,country_iso3_code,erml_group,concat_figure_notes_text,year,pole_of_inaccessibility_longitude,erml_commodity,pole_of_inaccessibility_latitude,erml_sub_commodity,concat_figure_notes_code,yearbook_table_id,cgi_commodity_url
-119.677633,59.205383999999995,Production of magnesite,150000,Production,712,tonnes (metric),Canada,magnesite,1,"In addition to the countries listed, Bulgaria is believed to produce magnesite",CA,,CAN,Magnesite,Estimates.|Officially described as magnesitic dolomite and brucite.,2018-01-01 00:00:00,-119.677633,Magnesite and magnesia,59.205384,Magnesite,*|b,87,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesite
-119.677633,59.205383999999995,Production of mica,21000,Production,716,tonnes (metric),Canada,mica,1,"In addition to the countries listed, Egypt and Romania are believed to produce mica",CA,,CAN,Mica,Estimates.,2018-01-01 00:00:00,-119.677633,Mica,59.205384,Mica,*,96,http://resource.geosciml.org/classifier/cgi/commodity-code/mica
-119.677633,59.205383999999995,Mine production of platinum group metals,20880,Production,743,kilograms (metal content),Canada,"platinum group metals, mine",1|2|3,"Figures for metal production are only given for countries where recovery is thought to be based predominantly on domestic materials or on imported materials which have not been recorded as mine production elsewhere in the table|In addition to the production listed, concentrates produced in Spain, and possibly other countries, are believed to be processed in China to recover platinum group metals|South Africa thought to be the only country to produce osmium, however data is unavailable.",CA,Palladium,CAN,Platinum group metals,,2018-01-01 00:00:00,-119.677633,"Platinum group metals (mine production, metal content)",59.205384,Ores and concentrates (Palladium content),,113,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium
-119.677633,59.205383999999995,Mine production of platinum group metals,8200,Production,744,kilograms (metal content),Canada,"platinum group metals, mine",1|2|3,"Figures for metal production are only given for countries where recovery is thought to be based predominantly on domestic materials or on imported materials which have not been recorded as mine production elsewhere in the table|In addition to the production listed, concentrates produced in Spain, and possibly other countries, are believed to be processed in China to recover platinum group metals|South Africa thought to be the only country to produce osmium, however data is unavailable.",CA,Platinum,CAN,Platinum group metals,,2018-01-01 00:00:00,-119.677633,"Platinum group metals (mine production, metal content)",59.205384,Ores and concentates (Platinum content),,113,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum
-119.677633,59.205383999999995,Production of potash,13944000,Production,748,tonnes (K20 content),Canada,potash,,,CA,Chloride,CAN,Potash,,2018-01-01 00:00:00,-119.677633,Potash,59.205384,Chloride,,116,http://resource.geosciml.org/classifier/cgi/commodity-code/potash
-119.677633,59.205383999999995,Production of talc,289000,Production,774,tonnes (metric),Canada,talc,1,"In addition to the countries listed, pyrophyllite may be produced in Vietnam.",CA,,CAN,Talc,Including pyrophyllite.,2018-01-01 00:00:00,-119.677633,Talc,59.205384,,k,134,http://resource.geosciml.org/classifier/cgi/commodity-code/talc
-119.677633,59.205383999999995,Production of titanium minerals,2000000,Production,791,tonnes (metric),Canada,titanium minerals,1|2,"Some ilmenite is converted to synthetic rutile in Australia, India, Japan and USA|The figures in this table refer to gross tonnage of titanium concentrates",CA,Ilmenite,CAN,Titanium,"Estimates.|Canada produces some ilmenite which is sold as such and not processed into slag, but tonnages are small.|It is believed that the majority of this is processed into slag.",2018-01-01 00:00:00,-119.677633,Titanium minerals,59.205384,Ilmenite,*|a|b,144,http://resource.geosciml.org/classifier/cgi/commodity-code/ilmenite
-119.677633,59.205383999999995,Production of alumina,1568000,Production,820,tonnes (Al2O3 content),Canada,alumina,1|2,"The figures in this table represent alumina produced from bauxite. Alumina-rich materials can also be derived from salt slags formed during the production of secondary aluminium|Where possible figures in this table show the alumina equivalent (Al2O3) of total hydrate produced, whether or not calcined",CA,,CAN,"Bauxite, alumina and aluminium",,2018-01-01 00:00:00,-119.677633,Alumina,59.205384,Alumina,,2,http://resource.geosciml.org/classifier/cgi/commodity-code/alumina
-119.677633,59.205383999999995,Mine production of antimony,6,Production,821,tonnes (metal content),Canada,"antimony, mine",1,This table includes antimony content of antimonial lead alloys,CA,,CAN,Antimony,,2018-01-01 00:00:00,-119.677633,"Antimony (mine production, metal production)",59.205384,Ores and concentrates (metal content),,6,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony
-119.677633,59.205383999999995,Mine production of bismuth,5,Production,834,tonnes (metal content),Canada,"bismuth, mine",1|2|3,"In addition to the countries listed, the Republic of Korea may produce bismuth but data are confidential.|Production for some countries may include bismuth produced from imported ores but it is thought that any resulting duplication is insignificant in the countries shown|The figures in this table are in some instances derived from reported bismuth content of refined and impure metal plus recoverable in ores and concentrates exported",CA,,CAN,Bismuth,,2018-01-01 00:00:00,-119.677633,"Bismuth (mine production, metal content)",59.205384,mine production (metal content),,21,http://resource.geosciml.org/classifier/cgi/commodity-code/bismuth
-119.677633,59.205383999999995,Mine production of cobalt,5608,Production,848,tonnes (metal content),Canada,"cobalt, mine",1|2|3|4,"Consequently, the figures in this table may relate either to cobalt recovered or to cobalt contained in ore raised.|In addition to the countries listed, cobalt is contained within copper ores in Poland but this is not currently recovered.|In many countries it is not clear whether cobalt that is known to be present in the extracted ore is subsequently recovered, nor whether the reported figure is contained or recovered cobalt.|There is frequently a considerable disparity between the cobalt content of ore raised and cobalt actually recovered.",CA,,CAN,Cobalt,,2018-01-01 00:00:00,-119.677633,"Cobalt (mine production, metal content)",59.205384,Ores and concentrates (metal content),,36,http://resource.geosciml.org/classifier/cgi/commodity-code/cobalt
-119.677633,59.205383999999995,Smelter production of copper,290100,Production,850,tonnes (metric),Canada,"copper, smelter",1,"This table shows primary metal in the form of blister and anode produced from concentrates, and may include copper produced from scrap but this is excluded when it can be separately identified",CA,,CAN,Copper,,2018-01-01 00:00:00,-119.677633,"Copper, smelter",59.205384,,,41,http://resource.geosciml.org/classifier/cgi/commodity-code/copper
-119.677633,59.205383999999995,Production of diamond,22789001,Production,853,Carats,Canada,diamond,1|2,So far as possible the amounts shown include estimates for artisanal and/or illegal production|This table does not show production of synthetic diamond,CA,,CAN,Diamond,,2018-01-01 00:00:00,-119.677633,Diamond,59.205384,,,45,http://resource.geosciml.org/classifier/cgi/commodity-code/diamond
-119.677633,59.205383999999995,Production of ferro-alloys,7400,Production,866,tonnes (metric),Canada,ferro-alloys,1|2,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",CA,Ferro-niobium,CAN,,Estimates.,2018-01-01 00:00:00,-119.677633,,59.205384,,*,74,
-119.677633,59.205383999999995,Production of ferro-alloys,36000,Production,872,tonnes (metric),Canada,ferro-alloys,1|2,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",CA,Ferro-silicon,CAN,,Estimates.,2018-01-01 00:00:00,-119.677633,,59.205384,,*,74,
-119.677633,59.205383999999995,Production of ferro-alloys,1000,Production,876,tonnes (metric),Canada,ferro-alloys,1|2,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",CA,Ferro-vanadium,CAN,,Estimates.,2018-01-01 00:00:00,-119.677633,,59.205384,,*,74,
-119.677633,59.205383999999995,Production of ferro-alloys,34000,Production,878,tonnes (metric),Canada,ferro-alloys,1|2,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",CA,Silicon metal,CAN,,Estimates.,2018-01-01 00:00:00,-119.677633,,59.205384,,*,74,
-119.677633,59.205383999999995,Mine production of gold,194155,Production,883,kilograms,Canada,"gold, mine",1|3,"In addition to the countries listed, Cambodia, El Salvador, Haiti, Macedonia, Malawi, Pakistan, Paraguay and Portugal may produce gold.|In several countries substantial amounts of gold produced in small and/or artisanal operations are not recorded in the official statistics. Estimates have been added where possible but these have varying degrees of uncertainty.",CA,,CAN,Gold,,2018-01-01 00:00:00,-119.677633,"Gold (mine production, metal production)",59.205384,Ores and concentrates (metal content),,57,http://resource.geosciml.org/classifier/cgi/commodity-code/gold
-119.677633,59.205383999999995,Mine production of lead,17874,Production,891,tonnes (metal content),Canada,"lead, mine",,,CA,,CAN,Lead,,2018-01-01 00:00:00,-119.677633,"Lead (mine production, metal content)",59.205384,ore and concentrates (metal content),,80,http://resource.geosciml.org/classifier/cgi/commodity-code/lead
-119.677633,59.205383999999995,Mine production of molybdenum,5036,Production,903,tonnes (metal content),Canada,"molybdenum, mine",1,"In addition to the countries listed, Australia, Georgia, India, Democratic P.R. of Korea, Romania and Tajikistan are believed to produce molybdenum",CA,,CAN,Molybdenum,,2018-01-01 00:00:00,-119.677633,"Molybdenum (mine production, metal content)",59.205384,Ores and concentrates (metal content),,99,http://resource.geosciml.org/classifier/cgi/commodity-code/molybdenum
-119.677633,59.205383999999995,Production of natural gas,157176,Production,905,million cubic metres,Canada,natural gas,1,So far as possible the figures in this table exclude flared or reinjected gas,CA,,CAN,,,2018-01-01 00:00:00,-119.677633,,59.205384,,,107,
-119.677633,59.205383999999995,Production of nepheline syenite,549000,Production,906,tonnes (metric),Canada,nepheline syenite,,,CA,,CAN,Nepheline syenite,,2018-01-01 00:00:00,-119.677633,Nepheline syenite,59.205384,,,164,http://resource.geosciml.org/classifier/cgi/commodity-code/nepheline-syenite
-119.677633,59.205383999999995,Smelter/refinery production of nickel,137411,Production,907,tonnes (metric),Canada,"nickel, smelter/refinery",1|2,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts. It does not include nickel content of nickel hydroxide cake or nickel matte as these are further refined elsewhere|In addition to the countries listed, the USA produces some nickel as a refinery by-product",CA,,CAN,Nickel,,2018-01-01 00:00:00,-119.677633,"Nickel, smelter/refinery",59.205384,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel
-119.677633,59.205383999999995,Production of pig iron,8100000,Production,913,tonnes (metric),Canada,"iron, pig",1,"The data in this table include sponge iron and direct reduced iron (DRI) , where these have been separately identified",CA,,CAN,Iron and steel,,2018-01-01 00:00:00,-119.677633,Pig iron,59.205384,Pig iron,,72,http://resource.geosciml.org/classifier/cgi/commodity-code/iron
-119.677633,59.205383999999995,Production of primary aluminium,2923204,Production,922,tonnes (metric),Canada,"aluminium, primary",1,The figures in this table are for primary aluminium only. Aluminium can also be produced from secondary sources and may be recovered from salt slags,CA,,CAN,"Bauxite, alumina and aluminium",,2018-01-01 00:00:00,-119.677633,Aluminium,59.205384,Primary metal,,3,http://resource.geosciml.org/classifier/cgi/commodity-code/aluminium
