"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","Canada","Refined Petroleum Products",2035,3355.248182748
"Canada Net-zero","Canada","Refined Petroleum Products",2036,3204.20766555
"Canada Net-zero","Canada","Refined Petroleum Products",2037,3055.01846563
"Canada Net-zero","Canada","Refined Petroleum Products",2038,2913.818008986
"Canada Net-zero","Canada","Refined Petroleum Products",2039,2777.576750279
"Canada Net-zero","Canada","Refined Petroleum Products",2040,2643.571466602
"Canada Net-zero","Canada","Refined Petroleum Products",2041,2509.601104852
"Canada Net-zero","Canada","Refined Petroleum Products",2042,2380.11479549
"Canada Net-zero","Canada","Refined Petroleum Products",2043,2261.389335337
"Canada Net-zero","Canada","Refined Petroleum Products",2044,2147.553618427
"Canada Net-zero","Canada","Refined Petroleum Products",2045,2042.394299751
"Canada Net-zero","Canada","Refined Petroleum Products",2046,1943.909868191
"Canada Net-zero","Canada","Refined Petroleum Products",2047,1851.415356239
"Canada Net-zero","Canada","Refined Petroleum Products",2048,1766.305583641
"Canada Net-zero","Canada","Refined Petroleum Products",2049,1687.717761273
"Canada Net-zero","Canada","Refined Petroleum Products",2050,1617.603729259
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2005,1275.7371
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2006,1290.9728
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2007,1284.896
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2008,1150.9022
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2009,969.1966
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2010,936.2018
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2011,905.4562
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2012,761.639
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2013,760.8743
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2014,725.2893
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2015,732.0537
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2016,803.4962
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2017,844.828
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2018,750.0322
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2019,714.7017
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2020,516.724254450323
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2021,480.914329865391
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2022,528.950798269452
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2023,339.514741936999
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2024,261.617852236
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2025,212.069097743
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2026,202.780915912
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2027,185.212221176
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2028,162.113930946
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2029,121.711584106
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2030,77.84236735
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2031,71.978241176
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2032,66.819441176
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2033,62.072441176
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2034,57.542441176
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2035,45.2082
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2036,41.352
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2037,38.0499
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2038,34.9799
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2039,32.3651
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2040,30.6673
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2041,28.1795
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2042,25.9361
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2043,23.9018
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2044,22.0613
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2045,20.3883
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2046,18.9131
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2047,17.6125
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2048,16.3817
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2049,15.3377
"Canada Net-zero","Canada","Coal, Coke and Coke Oven Gas",2050,14.4221
"Canada Net-zero","Canada","Hydro",2005,1295
"Canada Net-zero","Canada","Hydro",2006,1261.69
"Canada Net-zero","Canada","Hydro",2007,1314.49
"Canada Net-zero","Canada","Hydro",2008,1354.8
"Canada Net-zero","Canada","Hydro",2009,1313.44
"Canada Net-zero","Canada","Hydro",2010,1254.43
"Canada Net-zero","Canada","Hydro",2011,1340.9
"Canada Net-zero","Canada","Hydro",2012,1354.64
"Canada Net-zero","Canada","Hydro",2013,1394.51
"Canada Net-zero","Canada","Hydro",2014,1363
"Canada Net-zero","Canada","Hydro",2015,1362.02
"Canada Net-zero","Canada","Hydro",2016,1373.58
"Canada Net-zero","Canada","Hydro",2017,1406.16
"Canada Net-zero","Canada","Hydro",2018,1375.2
"Canada Net-zero","Canada","Hydro",2019,1353.01
"Canada Net-zero","Canada","Hydro",2020,1376.8311501521
"Canada Net-zero","Canada","Hydro",2021,1369.19671340169
"Canada Net-zero","Canada","Hydro",2022,1351.6987757184
"Canada Net-zero","Canada","Hydro",2023,1350.676954
"Canada Net-zero","Canada","Hydro",2024,1366.26507
"Canada Net-zero","Canada","Hydro",2025,1447.844098
"Canada Net-zero","Canada","Hydro",2026,1486.342022
"Canada Net-zero","Canada","Hydro",2027,1518.528285
"Canada Net-zero","Canada","Hydro",2028,1546.866003
"Canada Net-zero","Canada","Hydro",2029,1585.665711
"Canada Net-zero","Canada","Hydro",2030,1612.266698
"Canada Net-zero","Canada","Hydro",2031,1621.121321
"Canada Net-zero","Canada","Hydro",2032,1631.378167
"Canada Net-zero","Canada","Hydro",2033,1641.156212
"Canada Net-zero","Canada","Hydro",2034,1650.448886
"Canada Net-zero","Canada","Hydro",2035,1683.925079
"Canada Net-zero","Canada","Hydro",2036,1688.227898
"Canada Net-zero","Canada","Hydro",2037,1691.518605
"Canada Net-zero","Canada","Hydro",2038,1694.481271
"Canada Net-zero","Canada","Hydro",2039,1697.856743
"Canada Net-zero","Canada","Hydro",2040,1700.541578
"Canada Net-zero","Canada","Hydro",2041,1703.72591
"Canada Net-zero","Canada","Hydro",2042,1707.461844
"Canada Net-zero","Canada","Hydro",2043,1707.744425
"Canada Net-zero","Canada","Hydro",2044,1706.246476
"Canada Net-zero","Canada","Hydro",2045,1705.278824
"Canada Net-zero","Canada","Hydro",2046,1706.555059
"Canada Net-zero","Canada","Hydro",2047,1707.158876
"Canada Net-zero","Canada","Hydro",2048,1707.282149
"Canada Net-zero","Canada","Hydro",2049,1706.829157
"Canada Net-zero","Canada","Hydro",2050,1707.299028
"Canada Net-zero","Canada","Nuclear",2005,1032.84
"Canada Net-zero","Canada","Nuclear",2006,1032.69
"Canada Net-zero","Canada","Nuclear",2007,1029.53
"Canada Net-zero","Canada","Nuclear",2008,953.48
"Canada Net-zero","Canada","Nuclear",2009,940.95
"Canada Net-zero","Canada","Nuclear",2010,955.09
"Canada Net-zero","Canada","Nuclear",2011,1048.26
"Canada Net-zero","Canada","Nuclear",2012,1020.43
"Canada Net-zero","Canada","Nuclear",2013,1117.6
"Canada Net-zero","Canada","Nuclear",2014,1189.94
"Canada Net-zero","Canada","Nuclear",2015,1063.56
"Canada Net-zero","Canada","Nuclear",2016,1059.59
"Canada Net-zero","Canada","Nuclear",2017,1058.24
"Canada Net-zero","Canada","Nuclear",2018,1052.3
"Canada Net-zero","Canada","Nuclear",2019,1057.18
"Canada Net-zero","Canada","Nuclear",2020,962.35303186866
"Canada Net-zero","Canada","Nuclear",2021,914.463349129915
"Canada Net-zero","Canada","Nuclear",2022,892.514133050404
"Canada Net-zero","Canada","Nuclear",2023,860.5417288
"Canada Net-zero","Canada","Nuclear",2024,896.9482208
"Canada Net-zero","Canada","Nuclear",2025,822.3305947
"Canada Net-zero","Canada","Nuclear",2026,796.6874116
"Canada Net-zero","Canada","Nuclear",2027,806.7813884
"Canada Net-zero","Canada","Nuclear",2028,839.2751769
"Canada Net-zero","Canada","Nuclear",2029,864.8885344
"Canada Net-zero","Canada","Nuclear",2030,931.407762999999
"Canada Net-zero","Canada","Nuclear",2031,1079.1069961
"Canada Net-zero","Canada","Nuclear",2032,1239.9047496
"Canada Net-zero","Canada","Nuclear",2033,1384.984127
"Canada Net-zero","Canada","Nuclear",2034,1567.8945847
"Canada Net-zero","Canada","Nuclear",2035,1643.4799155
"Canada Net-zero","Canada","Nuclear",2036,1764.40489149999
"Canada Net-zero","Canada","Nuclear",2037,1882.57568309999
"Canada Net-zero","Canada","Nuclear",2038,2003.02605
"Canada Net-zero","Canada","Nuclear",2039,2124.59658869999
"Canada Net-zero","Canada","Nuclear",2040,2246.0506553
"Canada Net-zero","Canada","Nuclear",2041,2286.6906308
"Canada Net-zero","Canada","Nuclear",2042,2276.9993861
"Canada Net-zero","Canada","Nuclear",2043,2290.3305176
"Canada Net-zero","Canada","Nuclear",2044,2335.8668357
"Canada Net-zero","Canada","Nuclear",2045,2338.88633409999
"Canada Net-zero","Canada","Nuclear",2046,2362.5534562
"Canada Net-zero","Canada","Nuclear",2047,2380.4570805
"Canada Net-zero","Canada","Nuclear",2048,2395.4216154
"Canada Net-zero","Canada","Nuclear",2049,2408.9153131
"Canada Net-zero","Canada","Nuclear",2050,2420.6304149
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2005,918.8878
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2006,876.3625
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2007,879.4751
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2008,826.2157
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2009,737.5332
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2010,937.1509
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2011,948.1218
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2012,961.9508
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2013,1016.7817
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2014,1029.9122
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2015,1120.4675
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2016,930.0633
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2017,943.0834
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2018,1012.4082
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2019,1005.0282
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2020,968.575201541678
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2021,1016.13934926425
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2022,1150.09617201385
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2023,1197.53579969716
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2024,1248.09402553543
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2025,1270.16230782755
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2026,1315.03494969448
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2027,1372.65556560041
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2028,1435.80401061434
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2029,1545.76417691626
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2030,1636.92550974319
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2031,1819.35259513555
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2032,2026.6019103289
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2033,2186.17290101026
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2034,2337.71798945462
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2035,2457.63828634998
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2036,2576.58883320633
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2037,2695.53576336469
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2038,2815.77022765705
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2039,2935.58547892941
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2040,3052.41658492276
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2041,3221.49714173251
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2042,3388.68914831825
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2043,3551.975008281
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2044,3710.55863604273
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2045,3865.42784495247
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2046,4009.23502344923
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2047,4148.24566370597
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2048,4281.1440430877
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2049,4411.73839694346
"Canada Net-zero","Canada","Other Renewables and Landfill Gas",2050,4547.9523628992
"Current Measures","Canada","Total",2005,12994.0354
"Current Measures","Canada","Total",2006,12988.6531
"Current Measures","Canada","Total",2007,13381.7698
"Current Measures","Canada","Total",2008,12998.4669
"Current Measures","Canada","Total",2009,12365.7046
"Current Measures","Canada","Total",2010,12774.6
"Current Measures","Canada","Total",2011,13205.1713
"Current Measures","Canada","Total",2012,13269.3538
"Current Measures","Canada","Total",2013,13537.0371
"Current Measures","Canada","Total",2014,13532.4898
"Current Measures","Canada","Total",2015,13716.1175
"Current Measures","Canada","Total",2016,13520.1904
"Current Measures","Canada","Total",2017,13761.0511
"Current Measures","Canada","Total",2018,14161.9592
"Current Measures","Canada","Total",2019,14043.0144
"Current Measures","Canada","Total",2020,12711.7482886157
"Current Measures","Canada","Total",2021,12941.7278044539
"Current Measures","Canada","Total",2022,13463.3348636978
"Current Measures","Canada","Total",2023,13656.4376706599
"Current Measures","Canada","Total",2024,13707.4717141438
"Current Measures","Canada","Total",2025,13542.5873744343
"Current Measures","Canada","Total",2026,13554.8424591502
"Current Measures","Canada","Total",2027,13591.0594684801
"Current Measures","Canada","Total",2028,13598.36183955
"Current Measures","Canada","Total",2029,13693.4222450479
"Current Measures","Canada","Total",2030,13728.8332230468
"Current Measures","Canada","Total",2031,13754.3577995223
"Current Measures","Canada","Total",2032,13782.8877093929
"Current Measures","Canada","Total",2033,13828.1153957625
"Current Measures","Canada","Total",2034,13917.5480429531
"Current Measures","Canada","Total",2035,13930.5140408467
"Current Measures","Canada","Total",2036,13924.7052324973
"Current Measures","Canada","Total",2037,13928.2358130038
"Current Measures","Canada","Total",2038,13943.9041212724
"Current Measures","Canada","Total",2039,13967.469568622
"Current Measures","Canada","Total",2040,13996.3790987056
"Current Measures","Canada","Total",2041,14010.6799387696
"Current Measures","Canada","Total",2042,14017.4911109296
"Current Measures","Canada","Total",2043,14032.3420406866
"Current Measures","Canada","Total",2044,14079.4178067707
"Current Measures","Canada","Total",2045,14108.5335118137
"Current Measures","Canada","Total",2046,14170.9291293277
"Current Measures","Canada","Total",2047,14237.8043090597
"Current Measures","Canada","Total",2048,14306.4111769277
"Current Measures","Canada","Total",2049,14391.1546027698
"Current Measures","Canada","Total",2050,14496.4293672668
"Current Measures","Canada","Natural Gas",2005,3666.3138
"Current Measures","Canada","Natural Gas",2006,3670.3507
"Current Measures","Canada","Natural Gas",2007,3894.0904
"Current Measures","Canada","Natural Gas",2008,3914.5259
"Current Measures","Canada","Natural Gas",2009,3804.5918
"Current Measures","Canada","Natural Gas",2010,3945.5841
"Current Measures","Canada","Natural Gas",2011,4239.9723
"Current Measures","Canada","Natural Gas",2012,4328.1174
"Current Measures","Canada","Natural Gas",2013,4498.7447
"Current Measures","Canada","Natural Gas",2014,4569.9282
"Current Measures","Canada","Natural Gas",2015,4759.9022
"Current Measures","Canada","Natural Gas",2016,4607.2025
"Current Measures","Canada","Natural Gas",2017,4741.0188
"Current Measures","Canada","Natural Gas",2018,5084.5692
"Current Measures","Canada","Natural Gas",2019,4992.9081
"Current Measures","Canada","Natural Gas",2020,4779.85306135739
"Current Measures","Canada","Natural Gas",2021,5018.79146536373
"Current Measures","Canada","Natural Gas",2022,5167.80413108892
