"Scenario","Region","Variable","Year","Value"
"Global Net-zero","Saskatchewan","Coal with CCUS",2033,115
"Global Net-zero","Saskatchewan","Coal with CCUS",2034,115
"Global Net-zero","Saskatchewan","Coal with CCUS",2035,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2036,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2037,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2038,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2039,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2040,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2041,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2042,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2043,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2044,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2045,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2046,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2047,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2048,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2049,0
"Global Net-zero","Saskatchewan","Coal with CCUS",2050,0
"Global Net-zero","Saskatchewan","Hydro",2020,889
"Global Net-zero","Saskatchewan","Hydro",2021,889
"Global Net-zero","Saskatchewan","Hydro",2022,889
"Global Net-zero","Saskatchewan","Hydro",2023,889
"Global Net-zero","Saskatchewan","Hydro",2024,889
"Global Net-zero","Saskatchewan","Hydro",2025,914
"Global Net-zero","Saskatchewan","Hydro",2026,914
"Global Net-zero","Saskatchewan","Hydro",2027,914
"Global Net-zero","Saskatchewan","Hydro",2028,914
"Global Net-zero","Saskatchewan","Hydro",2029,914
"Global Net-zero","Saskatchewan","Hydro",2030,914
"Global Net-zero","Saskatchewan","Hydro",2031,914
"Global Net-zero","Saskatchewan","Hydro",2032,939
"Global Net-zero","Saskatchewan","Hydro",2033,939
"Global Net-zero","Saskatchewan","Hydro",2034,939
"Global Net-zero","Saskatchewan","Hydro",2035,939
"Global Net-zero","Saskatchewan","Hydro",2036,939
"Global Net-zero","Saskatchewan","Hydro",2037,939
"Global Net-zero","Saskatchewan","Hydro",2038,939
"Global Net-zero","Saskatchewan","Hydro",2039,939
"Global Net-zero","Saskatchewan","Hydro",2040,939
"Global Net-zero","Saskatchewan","Hydro",2041,939
"Global Net-zero","Saskatchewan","Hydro",2042,939
"Global Net-zero","Saskatchewan","Hydro",2043,939
"Global Net-zero","Saskatchewan","Hydro",2044,939
"Global Net-zero","Saskatchewan","Hydro",2045,939
"Global Net-zero","Saskatchewan","Hydro",2046,939
"Global Net-zero","Saskatchewan","Hydro",2047,939
"Global Net-zero","Saskatchewan","Hydro",2048,939
"Global Net-zero","Saskatchewan","Hydro",2049,939
"Global Net-zero","Saskatchewan","Hydro",2050,939
"Global Net-zero","Saskatchewan","Natural Gas",2020,1840
"Global Net-zero","Saskatchewan","Natural Gas",2021,1840
"Global Net-zero","Saskatchewan","Natural Gas",2022,1840
"Global Net-zero","Saskatchewan","Natural Gas",2023,1840
"Global Net-zero","Saskatchewan","Natural Gas",2024,2100
"Global Net-zero","Saskatchewan","Natural Gas",2025,2900
"Global Net-zero","Saskatchewan","Natural Gas",2026,2920
"Global Net-zero","Saskatchewan","Natural Gas",2027,2950
"Global Net-zero","Saskatchewan","Natural Gas",2028,2980
"Global Net-zero","Saskatchewan","Natural Gas",2029,3000
"Global Net-zero","Saskatchewan","Natural Gas",2030,3030
"Global Net-zero","Saskatchewan","Natural Gas",2031,3030
"Global Net-zero","Saskatchewan","Natural Gas",2032,3030
"Global Net-zero","Saskatchewan","Natural Gas",2033,3030
"Global Net-zero","Saskatchewan","Natural Gas",2034,3030
"Global Net-zero","Saskatchewan","Natural Gas",2035,1940
"Global Net-zero","Saskatchewan","Natural Gas",2036,1940
"Global Net-zero","Saskatchewan","Natural Gas",2037,1920
"Global Net-zero","Saskatchewan","Natural Gas",2038,1770
"Global Net-zero","Saskatchewan","Natural Gas",2039,1510
"Global Net-zero","Saskatchewan","Natural Gas",2040,1510
"Global Net-zero","Saskatchewan","Natural Gas",2041,1510
"Global Net-zero","Saskatchewan","Natural Gas",2042,1510
"Global Net-zero","Saskatchewan","Natural Gas",2043,1510
"Global Net-zero","Saskatchewan","Natural Gas",2044,1510
"Global Net-zero","Saskatchewan","Natural Gas",2045,1420
"Global Net-zero","Saskatchewan","Natural Gas",2046,1170
"Global Net-zero","Saskatchewan","Natural Gas",2047,1170
"Global Net-zero","Saskatchewan","Natural Gas",2048,1080
"Global Net-zero","Saskatchewan","Natural Gas",2049,1080
"Global Net-zero","Saskatchewan","Natural Gas",2050,284
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2020,0
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2021,0
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2022,0
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2023,0
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2024,0
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2025,0
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2026,111
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2027,221
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2028,332
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2029,442
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2030,553
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2031,673
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2032,793
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2033,913
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2034,1030
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2035,1150
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2036,1160
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2037,1170
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2038,1180
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2039,1200
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2040,1210
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2041,1250
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2042,1300
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2043,1350
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2044,1400
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2045,1450
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2046,1450
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2047,1450
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2048,1450
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2049,1450
"Global Net-zero","Saskatchewan","Natural Gas with CCUS",2050,1450
"Global Net-zero","Saskatchewan","Oil",2020,17
"Global Net-zero","Saskatchewan","Oil",2021,17
"Global Net-zero","Saskatchewan","Oil",2022,17
"Global Net-zero","Saskatchewan","Oil",2023,17
"Global Net-zero","Saskatchewan","Oil",2024,17
"Global Net-zero","Saskatchewan","Oil",2025,17
"Global Net-zero","Saskatchewan","Oil",2026,17
"Global Net-zero","Saskatchewan","Oil",2027,17
"Global Net-zero","Saskatchewan","Oil",2028,17
"Global Net-zero","Saskatchewan","Oil",2029,17
"Global Net-zero","Saskatchewan","Oil",2030,17
"Global Net-zero","Saskatchewan","Oil",2031,17
"Global Net-zero","Saskatchewan","Oil",2032,17
"Global Net-zero","Saskatchewan","Oil",2033,17
"Global Net-zero","Saskatchewan","Oil",2034,17
"Global Net-zero","Saskatchewan","Oil",2035,17
"Global Net-zero","Saskatchewan","Oil",2036,17
"Global Net-zero","Saskatchewan","Oil",2037,17
"Global Net-zero","Saskatchewan","Oil",2038,17
"Global Net-zero","Saskatchewan","Oil",2039,17
"Global Net-zero","Saskatchewan","Oil",2040,17
"Global Net-zero","Saskatchewan","Oil",2041,17
"Global Net-zero","Saskatchewan","Oil",2042,17
"Global Net-zero","Saskatchewan","Oil",2043,17
"Global Net-zero","Saskatchewan","Oil",2044,17
"Global Net-zero","Saskatchewan","Oil",2045,17
