"Scenario","Region","Variable","Year","Value"
"Current Measures","Nova Scotia","Exports",2049,0
"Current Measures","Nova Scotia","Exports",2050,0
"Current Measures","Ontario","Exports",2005,8720
"Current Measures","Ontario","Exports",2006,10566
"Current Measures","Ontario","Exports",2007,11090
"Current Measures","Ontario","Exports",2008,18751
"Current Measures","Ontario","Exports",2009,14778
"Current Measures","Ontario","Exports",2010,11218
"Current Measures","Ontario","Exports",2011,11013
"Current Measures","Ontario","Exports",2012,13823
"Current Measures","Ontario","Exports",2013,8740
"Current Measures","Ontario","Exports",2014,17082.92
"Current Measures","Ontario","Exports",2015,20142
"Current Measures","Ontario","Exports",2016,20488
"Current Measures","Ontario","Exports",2017,16953.85
"Current Measures","Ontario","Exports",2018,17015.692
"Current Measures","Ontario","Exports",2019,20894.13
"Current Measures","Ontario","Exports",2020,17649.245177
"Current Measures","Ontario","Exports",2021,15628.25
"Current Measures","Ontario","Exports",2022,12820.4
"Current Measures","Ontario","Exports",2023,9437.09
"Current Measures","Ontario","Exports",2024,10451.26
"Current Measures","Ontario","Exports",2025,6565.33
"Current Measures","Ontario","Exports",2026,8253.43
"Current Measures","Ontario","Exports",2027,8050.01999999999
"Current Measures","Ontario","Exports",2028,10999.37
"Current Measures","Ontario","Exports",2029,8244.45
"Current Measures","Ontario","Exports",2030,10988.71
"Current Measures","Ontario","Exports",2031,8247.17
"Current Measures","Ontario","Exports",2032,9935.39
"Current Measures","Ontario","Exports",2033,9251.67999999999
"Current Measures","Ontario","Exports",2034,11220.56
"Current Measures","Ontario","Exports",2035,10584.53
"Current Measures","Ontario","Exports",2036,10193.33
"Current Measures","Ontario","Exports",2037,9694.61
"Current Measures","Ontario","Exports",2038,9812.17
"Current Measures","Ontario","Exports",2039,9357.31
"Current Measures","Ontario","Exports",2040,8999.48
"Current Measures","Ontario","Exports",2041,8336.02999999999
"Current Measures","Ontario","Exports",2042,7936.95
"Current Measures","Ontario","Exports",2043,7547.81
"Current Measures","Ontario","Exports",2044,7384.35
"Current Measures","Ontario","Exports",2045,7011.46
"Current Measures","Ontario","Exports",2046,6866.14
"Current Measures","Ontario","Exports",2047,6609.51
"Current Measures","Ontario","Exports",2048,6445.37
"Current Measures","Ontario","Exports",2049,6284.53
"Current Measures","Ontario","Exports",2050,6127.09
"Current Measures","Prince Edward Island","Exports",2005,0
"Current Measures","Prince Edward Island","Exports",2006,0
"Current Measures","Prince Edward Island","Exports",2007,0
"Current Measures","Prince Edward Island","Exports",2008,0
"Current Measures","Prince Edward Island","Exports",2009,0
"Current Measures","Prince Edward Island","Exports",2010,0
"Current Measures","Prince Edward Island","Exports",2011,0
"Current Measures","Prince Edward Island","Exports",2012,0
"Current Measures","Prince Edward Island","Exports",2013,0
"Current Measures","Prince Edward Island","Exports",2014,0
"Current Measures","Prince Edward Island","Exports",2015,0
"Current Measures","Prince Edward Island","Exports",2016,0
"Current Measures","Prince Edward Island","Exports",2017,0
"Current Measures","Prince Edward Island","Exports",2018,0
"Current Measures","Prince Edward Island","Exports",2019,0
"Current Measures","Prince Edward Island","Exports",2020,0
"Current Measures","Prince Edward Island","Exports",2021,0
"Current Measures","Prince Edward Island","Exports",2022,0
"Current Measures","Prince Edward Island","Exports",2023,0
"Current Measures","Prince Edward Island","Exports",2024,0
"Current Measures","Prince Edward Island","Exports",2025,0
"Current Measures","Prince Edward Island","Exports",2026,0
"Current Measures","Prince Edward Island","Exports",2027,0
"Current Measures","Prince Edward Island","Exports",2028,0
"Current Measures","Prince Edward Island","Exports",2029,0
"Current Measures","Prince Edward Island","Exports",2030,0
"Current Measures","Prince Edward Island","Exports",2031,0
"Current Measures","Prince Edward Island","Exports",2032,0
"Current Measures","Prince Edward Island","Exports",2033,0
"Current Measures","Prince Edward Island","Exports",2034,0
"Current Measures","Prince Edward Island","Exports",2035,0
"Current Measures","Prince Edward Island","Exports",2036,0
"Current Measures","Prince Edward Island","Exports",2037,0
"Current Measures","Prince Edward Island","Exports",2038,0
"Current Measures","Prince Edward Island","Exports",2039,0
"Current Measures","Prince Edward Island","Exports",2040,0
"Current Measures","Prince Edward Island","Exports",2041,0
"Current Measures","Prince Edward Island","Exports",2042,0
"Current Measures","Prince Edward Island","Exports",2043,0
"Current Measures","Prince Edward Island","Exports",2044,0
"Current Measures","Prince Edward Island","Exports",2045,0
"Current Measures","Prince Edward Island","Exports",2046,0
"Current Measures","Prince Edward Island","Exports",2047,0
"Current Measures","Prince Edward Island","Exports",2048,0
"Current Measures","Prince Edward Island","Exports",2049,0
"Current Measures","Prince Edward Island","Exports",2050,0
"Current Measures","Quebec","Exports",2005,10565
"Current Measures","Quebec","Exports",2006,11712
"Current Measures","Quebec","Exports",2007,15712
"Current Measures","Quebec","Exports",2008,17469
"Current Measures","Quebec","Exports",2009,18637
"Current Measures","Quebec","Exports",2010,17006
"Current Measures","Quebec","Exports",2011,19879
"Current Measures","Quebec","Exports",2012,24038
"Current Measures","Quebec","Exports",2013,29541
"Current Measures","Quebec","Exports",2014,23587.45
"Current Measures","Quebec","Exports",2015,23533
"Current Measures","Quebec","Exports",2016,25541
"Current Measures","Quebec","Exports",2017,27649.58
"Current Measures","Quebec","Exports",2018,27022.212
"Current Measures","Quebec","Exports",2019,11329.18
"Current Measures","Quebec","Exports",2020,24341.769
"Current Measures","Quebec","Exports",2021,24283.56
"Current Measures","Quebec","Exports",2022,25546.8
"Current Measures","Quebec","Exports",2023,24167.82
"Current Measures","Quebec","Exports",2024,25467.99
"Current Measures","Quebec","Exports",2025,25152.69
"Current Measures","Quebec","Exports",2026,25620.91
"Current Measures","Quebec","Exports",2027,27420.29
"Current Measures","Quebec","Exports",2028,27537.3
"Current Measures","Quebec","Exports",2029,26863.57
"Current Measures","Quebec","Exports",2030,26779.29
"Current Measures","Quebec","Exports",2031,27726.36
"Current Measures","Quebec","Exports",2032,27337.3799999999
"Current Measures","Quebec","Exports",2033,27039.8399999999
"Current Measures","Quebec","Exports",2034,26744.82
"Current Measures","Quebec","Exports",2035,26592.14
"Current Measures","Quebec","Exports",2036,26523.8099999999
"Current Measures","Quebec","Exports",2037,26242.79
"Current Measures","Quebec","Exports",2038,26311.23
"Current Measures","Quebec","Exports",2039,26614.79
"Current Measures","Quebec","Exports",2040,26986.9899999999
"Current Measures","Quebec","Exports",2041,27095.03
"Current Measures","Quebec","Exports",2042,27193.15
"Current Measures","Quebec","Exports",2043,27323.3299999999
"Current Measures","Quebec","Exports",2044,27435.5199999999
"Current Measures","Quebec","Exports",2045,27543.63
"Current Measures","Quebec","Exports",2046,27707.85
"Current Measures","Quebec","Exports",2047,27815.19
"Current Measures","Quebec","Exports",2048,27944.8599999999
"Current Measures","Quebec","Exports",2049,28029.6199999999
"Current Measures","Quebec","Exports",2050,28140.01
"Current Measures","Saskatchewan","Exports",2005,691.4
"Current Measures","Saskatchewan","Exports",2006,594.67
"Current Measures","Saskatchewan","Exports",2007,391.58
"Current Measures","Saskatchewan","Exports",2008,137.2
"Current Measures","Saskatchewan","Exports",2009,109.94
"Current Measures","Saskatchewan","Exports",2010,125.51
"Current Measures","Saskatchewan","Exports",2011,110.25
"Current Measures","Saskatchewan","Exports",2012,68.51
"Current Measures","Saskatchewan","Exports",2013,64.2
"Current Measures","Saskatchewan","Exports",2014,35.01
"Current Measures","Saskatchewan","Exports",2015,31
"Current Measures","Saskatchewan","Exports",2016,382
"Current Measures","Saskatchewan","Exports",2017,266
"Current Measures","Saskatchewan","Exports",2018,103.083
"Current Measures","Saskatchewan","Exports",2019,0
"Current Measures","Saskatchewan","Exports",2020,89.159
"Current Measures","Saskatchewan","Exports",2021,187.2
"Current Measures","Saskatchewan","Exports",2022,130
"Current Measures","Saskatchewan","Exports",2023,130
"Current Measures","Saskatchewan","Exports",2024,130
"Current Measures","Saskatchewan","Exports",2025,130
"Current Measures","Saskatchewan","Exports",2026,130
"Current Measures","Saskatchewan","Exports",2027,130
"Current Measures","Saskatchewan","Exports",2028,130
"Current Measures","Saskatchewan","Exports",2029,130
"Current Measures","Saskatchewan","Exports",2030,130
"Current Measures","Saskatchewan","Exports",2031,130
"Current Measures","Saskatchewan","Exports",2032,130
"Current Measures","Saskatchewan","Exports",2033,130
"Current Measures","Saskatchewan","Exports",2034,130
"Current Measures","Saskatchewan","Exports",2035,130
"Current Measures","Saskatchewan","Exports",2036,130
"Current Measures","Saskatchewan","Exports",2037,130
"Current Measures","Saskatchewan","Exports",2038,130
"Current Measures","Saskatchewan","Exports",2039,130
"Current Measures","Saskatchewan","Exports",2040,130
"Current Measures","Saskatchewan","Exports",2041,130
"Current Measures","Saskatchewan","Exports",2042,130
"Current Measures","Saskatchewan","Exports",2043,130
"Current Measures","Saskatchewan","Exports",2044,130
"Current Measures","Saskatchewan","Exports",2045,130
"Current Measures","Saskatchewan","Exports",2046,130
"Current Measures","Saskatchewan","Exports",2047,130
"Current Measures","Saskatchewan","Exports",2048,130
"Current Measures","Saskatchewan","Exports",2049,130
"Current Measures","Saskatchewan","Exports",2050,130
"Global Net-zero","Alberta","Exports",2005,85.69
"Global Net-zero","Alberta","Exports",2006,67.41
"Global Net-zero","Alberta","Exports",2007,154.75
"Global Net-zero","Alberta","Exports",2008,227.85
"Global Net-zero","Alberta","Exports",2009,262.33
"Global Net-zero","Alberta","Exports",2010,255.54
"Global Net-zero","Alberta","Exports",2011,128.4
"Global Net-zero","Alberta","Exports",2012,41.58
"Global Net-zero","Alberta","Exports",2013,5.17
"Global Net-zero","Alberta","Exports",2014,54.27
"Global Net-zero","Alberta","Exports",2015,292
"Global Net-zero","Alberta","Exports",2016,220.98
"Global Net-zero","Alberta","Exports",2017,621.7
"Global Net-zero","Alberta","Exports",2018,335.729
"Global Net-zero","Alberta","Exports",2019,332.88
"Global Net-zero","Alberta","Exports",2020,57.0576579999999
"Global Net-zero","Alberta","Exports",2021,121.49
"Global Net-zero","Alberta","Exports",2022,410
"Global Net-zero","Alberta","Exports",2023,410
"Global Net-zero","Alberta","Exports",2024,410
"Global Net-zero","Alberta","Exports",2025,410
"Global Net-zero","Alberta","Exports",2026,410
"Global Net-zero","Alberta","Exports",2027,410
"Global Net-zero","Alberta","Exports",2028,410
"Global Net-zero","Alberta","Exports",2029,410
"Global Net-zero","Alberta","Exports",2030,410
"Global Net-zero","Alberta","Exports",2031,410
"Global Net-zero","Alberta","Exports",2032,410
"Global Net-zero","Alberta","Exports",2033,410
"Global Net-zero","Alberta","Exports",2034,410
"Global Net-zero","Alberta","Exports",2035,410
"Global Net-zero","Alberta","Exports",2036,410
"Global Net-zero","Alberta","Exports",2037,410
"Global Net-zero","Alberta","Exports",2038,410
"Global Net-zero","Alberta","Exports",2039,410
"Global Net-zero","Alberta","Exports",2040,410
"Global Net-zero","Alberta","Exports",2041,410
"Global Net-zero","Alberta","Exports",2042,410
"Global Net-zero","Alberta","Exports",2043,410
"Global Net-zero","Alberta","Exports",2044,410
"Global Net-zero","Alberta","Exports",2045,410
"Global Net-zero","Alberta","Exports",2046,410
"Global Net-zero","Alberta","Exports",2047,410
"Global Net-zero","Alberta","Exports",2048,410
"Global Net-zero","Alberta","Exports",2049,410
"Global Net-zero","Alberta","Exports",2050,410
"Global Net-zero","British Columbia","Exports",2005,8258.69
"Global Net-zero","British Columbia","Exports",2006,5081.5
"Global Net-zero","British Columbia","Exports",2007,10078.97
"Global Net-zero","British Columbia","Exports",2008,8431.62
"Global Net-zero","British Columbia","Exports",2009,6852.32
"Global Net-zero","British Columbia","Exports",2010,5670.65
"Global Net-zero","British Columbia","Exports",2011,9953.89
"Global Net-zero","British Columbia","Exports",2012,11065.28
"Global Net-zero","British Columbia","Exports",2013,9869.6
"Global Net-zero","British Columbia","Exports",2014,7395.15
"Global Net-zero","British Columbia","Exports",2015,12392
"Global Net-zero","British Columbia","Exports",2016,13720
"Global Net-zero","British Columbia","Exports",2017,13974
"Global Net-zero","British Columbia","Exports",2018,8782.729
"Global Net-zero","British Columbia","Exports",2019,6142.035
"Global Net-zero","British Columbia","Exports",2020,11954.427
"Global Net-zero","British Columbia","Exports",2021,11430.41
"Global Net-zero","British Columbia","Exports",2022,8345.41
"Global Net-zero","British Columbia","Exports",2023,7867.28
"Global Net-zero","British Columbia","Exports",2024,6857.65
"Global Net-zero","British Columbia","Exports",2025,8440.35
"Global Net-zero","British Columbia","Exports",2026,7768.11
"Global Net-zero","British Columbia","Exports",2027,7273.34
"Global Net-zero","British Columbia","Exports",2028,6755.89
"Global Net-zero","British Columbia","Exports",2029,6546.91
"Global Net-zero","British Columbia","Exports",2030,6317.29
"Global Net-zero","British Columbia","Exports",2031,6496.08
"Global Net-zero","British Columbia","Exports",2032,6391.45
"Global Net-zero","British Columbia","Exports",2033,5912.27
"Global Net-zero","British Columbia","Exports",2034,5959.49
"Global Net-zero","British Columbia","Exports",2035,5625.01
"Global Net-zero","British Columbia","Exports",2036,5399.6
"Global Net-zero","British Columbia","Exports",2037,5630.9
"Global Net-zero","British Columbia","Exports",2038,5821.78
"Global Net-zero","British Columbia","Exports",2039,6361.16
"Global Net-zero","British Columbia","Exports",2040,6247.23
"Global Net-zero","British Columbia","Exports",2041,6564.69
"Global Net-zero","British Columbia","Exports",2042,6071.6
"Global Net-zero","British Columbia","Exports",2043,5529.4
"Global Net-zero","British Columbia","Exports",2044,5948.13
"Global Net-zero","British Columbia","Exports",2045,5319.71
"Global Net-zero","British Columbia","Exports",2046,5515.75
"Global Net-zero","British Columbia","Exports",2047,5650.23
"Global Net-zero","British Columbia","Exports",2048,5811.37
"Global Net-zero","British Columbia","Exports",2049,5969.02
"Global Net-zero","British Columbia","Exports",2050,6125.6
"Global Net-zero","Canada","Exports",2005,43527.53
"Global Net-zero","Canada","Exports",2006,42735.42
"Global Net-zero","Canada","Exports",2007,50331
"Global Net-zero","Canada","Exports",2008,56022.14
"Global Net-zero","Canada","Exports",2009,51781.53
"Global Net-zero","Canada","Exports",2010,44387.87
"Global Net-zero","Canada","Exports",2011,51516.68
