Country,Scenario,Year,Technology,Mode,Powertrain,Metal,Metal_demand_t
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Cobalt,342.4012738157067
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Copper,109.88759330137827
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Lithium,28.6321449328025
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Manganese,332.5092610017491
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Nickel,31.191176898181006
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Cobalt,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Copper,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Lithium,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Manganese,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Cobalt,61.883545923542094
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Copper,200.6729806244583
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Graphite,27.000158294997302
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Lithium,74.06313126741551
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Manganese,24.585437184628116
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Nickel,327.47868082767826
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Cobalt,165.0384291387982
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Copper,242.20125904932226
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Lithium,285.5802058842855
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Manganese,121.10062952466103
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Nickel,430.5800674168199
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Manganese,79.47228812555915
Canada,Current Measures,2026,Vehicle battery,Vans,BEV,Nickel,47.93568510193856
Canada,Current Measures,2026,Vehicle battery,Buses,FCEV,Cobalt,0.18962748802563942
Canada,Current Measures,2026,Vehicle battery,Buses,FCEV,Copper,0.27828680017030716
Canada,Current Measures,2026,Vehicle battery,Buses,FCEV,Lithium,0.32812877191249973
Canada,Current Measures,2026,Vehicle battery,Buses,FCEV,Manganese,0.1391434000851535
Canada,Current Measures,2026,Vehicle battery,Buses,FCEV,Nickel,0.4947321481683159
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Aluminum,0.00043856759029696447
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Cobalt,0.014526114646726953
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Copper,0.004661897897634231
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Lithium,0.0012146970577552576
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Manganese,0.0141064534970439
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Nickel,0.001323262050225861
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Cobalt,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Copper,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Lithium,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Manganese,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Cobalt,0.002625362554332089
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Copper,0.00851339917800732
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Graphite,0.0011454612609998855
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Lithium,0.003142072235587325
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Manganese,0.0010430185472266476
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Nickel,0.013893034944204534
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Cobalt,0.00700163032710053
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Copper,0.010275204929365187
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Lithium,0.012115523885999988
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Manganese,0.005137602464682589
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Nickel,0.018267033163137814
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Manganese,0.003371551617447964
Canada,Current Measures,2026,Vehicle battery,Cars,FCEV,Nickel,0.0020336351255367878
Canada,Current Measures,2026,Vehicle battery,Trucks,FCEV,Cobalt,0.8752037908875664
Canada,Current Measures,2026,Vehicle battery,Trucks,FCEV,Copper,1.2844006161706485
Canada,Current Measures,2026,Vehicle battery,Trucks,FCEV,Lithium,1.5144404857499987
Canada,Current Measures,2026,Vehicle battery,Trucks,FCEV,Manganese,0.6422003080853238
Canada,Current Measures,2026,Vehicle battery,Trucks,FCEV,Nickel,2.283379145392227
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Aluminum,11.65336739931934
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Cobalt,385.97961775588755
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Copper,123.87328699428096
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Lithium,32.276236106068275
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Manganese,374.82862149288076
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Nickel,35.16096304885859
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Cobalt,69.75963358653836
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Copper,226.21317815848025
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Graphite,30.436542077996954
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Lithium,83.48934797417748
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Manganese,27.71449282630806
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Nickel,369.15778566029184
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Cobalt,186.04332012009982
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Copper,273.02687383741784
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Lithium,321.92677754228544
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Manganese,136.5134369187088
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Nickel,485.3811669062334
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Manganese,89.58694297790304
Canada,Current Measures,2026,Vehicle battery,Cars,PHEV,Nickel,54.03659047854893
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Aluminum,1.7482557199494992
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Cobalt,57.90524330032413
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Copper,18.583656990797937
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Lithium,4.842129528514672
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Manganese,56.232354054501855
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Nickel,5.274900607071774
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Cobalt,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Copper,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Lithium,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Manganese,0.0
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Cobalt,10.465445245154658
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Copper,33.936841523302334
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Graphite,4.566135860991543
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Lithium,12.52519766597553
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Manganese,4.157769934544624
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Nickel,55.38160672615475
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Cobalt,27.91049894963046
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Copper,40.959902621286595
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Lithium,48.2959397878491
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Manganese,20.479951310643283
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Nickel,72.81761334059965
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Manganese,13.43996804760971
Canada,Current Measures,2026,Vehicle battery,Vans,PHEV,Nickel,8.106650648996931
Canada,Current Measures,2027,Vehicle battery,2 and 3 wheelers,BEV,Aluminum,0.05798568283009118
Canada,Current Measures,2027,Vehicle battery,2 and 3 wheelers,BEV,Cobalt,1.920585778097067
Canada,Current Measures,2027,Vehicle battery,2 and 3 wheelers,BEV,Copper,0.6163778146384348
Canada,Current Measures,2027,Vehicle battery,2 and 3 wheelers,BEV,Lithium,0.16060247014137113
Canada,Current Measures,2027,Vehicle battery,2 and 3 wheelers,BEV,Manganese,1.8650998305258943
Canada,Current Measures,2027,Vehicle battery,2 and 3 wheelers,BEV,Nickel,0.1749565066892816
Canada,Current Measures,2027,Vehicle battery,Buses,BEV,Cobalt,33.35343670799215
Canada,Current Measures,2027,Vehicle battery,Buses,BEV,Copper,48.94765665458275
Canada,Current Measures,2027,Vehicle battery,Buses,BEV,Lithium,57.71432369855046
Canada,Current Measures,2027,Vehicle battery,Buses,BEV,Manganese,24.47382832729136
Canada,Current Measures,2027,Vehicle battery,Buses,BEV,Nickel,87.01806664817406
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Aluminum,224.66609661227488
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Cobalt,7441.328426509422
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Copper,2388.1618857363674
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Lithium,622.2558450967634
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Manganese,7226.347578665034
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Nickel,677.8707004274911
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Cobalt,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Copper,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Lithium,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Manganese,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Cobalt,1131.5272194179875
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Copper,3669.26194014249
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Graphite,493.6920401608928
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Lithium,1354.2282966129562
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Manganese,449.5393882255662
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Nickel,5987.876673929349
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Cobalt,3007.6329196524352
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Copper,4413.835515153724
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Lithium,5204.3662370073835
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Manganese,2206.917757576861
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Nickel,7846.819629020269
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Manganese,1511.2588992102478
Canada,Current Measures,2027,Vehicle battery,Cars,BEV,Nickel,911.5533528566698
Canada,Current Measures,2027,Vehicle battery,Trucks,BEV,Cobalt,370.5937411999128
Canada,Current Measures,2027,Vehicle battery,Trucks,BEV,Copper,543.8628517175862
Canada,Current Measures,2027,Vehicle battery,Trucks,BEV,Lithium,641.2702633172272
Canada,Current Measures,2027,Vehicle battery,Trucks,BEV,Manganese,271.9314258587929
Canada,Current Measures,2027,Vehicle battery,Trucks,BEV,Nickel,966.8674072019339
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Aluminum,15.008059085435367
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Cobalt,497.09278962512326
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Copper,159.5330814358302
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Lithium,41.56769815423724
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Manganese,482.73172084199626
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Nickel,45.28286055487288
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Cobalt,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Copper,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Lithium,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Manganese,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Cobalt,75.58785068986555
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Copper,245.11263972611772
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Graphite,32.97942778402725
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Lithium,90.4646432960072
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Manganese,30.029959132477092
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Nickel,399.99985878475405
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Cobalt,200.9147496933813
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Copper,294.8513603240342
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Lithium,347.66009275555393
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Manganese,147.42568016201702
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Nickel,524.1802586187629
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Manganese,100.95454185007728
Canada,Current Measures,2027,Vehicle battery,Vans,BEV,Nickel,60.89324017058725
Canada,Current Measures,2027,Vehicle battery,Buses,FCEV,Cobalt,0.24088593177994333
Canada,Current Measures,2027,Vehicle battery,Buses,FCEV,Copper,0.35351085361643103
Canada,Current Measures,2027,Vehicle battery,Buses,FCEV,Lithium,0.41682567115619773
Canada,Current Measures,2027,Vehicle battery,Buses,FCEV,Manganese,0.17675542680821538
Canada,Current Measures,2027,Vehicle battery,Buses,FCEV,Nickel,0.6284638146812571
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Aluminum,0.000636705536957864
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Cobalt,0.02108878501439917
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Copper,0.0067680701215200685
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Lithium,0.001763478103513095
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Manganese,0.020479527550872567
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Nickel,0.001921091053843092
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Cobalt,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Copper,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Lithium,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Manganese,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Cobalt,0.003206757301994296
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Copper,0.010398718048986814
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Graphite,0.0013991272393223686
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Lithium,0.003837893958012427
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Manganese,0.001273998266226301
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Nickel,0.01696969097874714
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Cobalt,0.008523656047597994
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Copper,0.012508845589504483
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Lithium,0.014749216056296229
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Manganese,0.006254422794752237
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Nickel,0.022237950365644486
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Manganese,0.004282919957276006
Canada,Current Measures,2027,Vehicle battery,Cars,FCEV,Nickel,0.002583349582994611
Canada,Current Measures,2027,Vehicle battery,Trucks,FCEV,Cobalt,1.1117812235997384
Canada,Current Measures,2027,Vehicle battery,Trucks,FCEV,Copper,1.6315885551527585
Canada,Current Measures,2027,Vehicle battery,Trucks,FCEV,Lithium,1.9238107899516819
Canada,Current Measures,2027,Vehicle battery,Trucks,FCEV,Manganese,0.8157942775763787
Canada,Current Measures,2027,Vehicle battery,Trucks,FCEV,Nickel,2.9006022216058023
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Aluminum,16.91817569630896
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Cobalt,560.3591446683208
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Copper,179.8372918003904
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Lithium,46.858132464776524
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Manganese,544.1703034946139
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Nickel,51.04613371640216
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Cobalt,85.20812259584844
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Copper,276.3087938730782
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Graphite,37.176809501994356
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Lithium,101.97832517004449
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Manganese,33.851953931156004
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Nickel,450.9089317209955
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Cobalt,226.4857178361753
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Copper,332.3778970925477
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Lithium,391.90774092444263
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Manganese,166.18894854627374
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Nickel,590.8941097156963
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Manganese,113.80330172190529
Canada,Current Measures,2027,Vehicle battery,Cars,PHEV,Nickel,68.64328891957109
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Aluminum,2.5380901861817486
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Cobalt,84.06592243454207
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Copper,26.979461238699432
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Lithium,7.029727571489915
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Manganese,81.63724811136402
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Nickel,7.658017823776807
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Cobalt,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Copper,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Lithium,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Manganese,0.0
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Cobalt,12.783050822121265
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Copper,41.45226120556115
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Graphite,5.577320926578768
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Lithium,15.298941857768396
Canada,Current Measures,2027,Vehicle battery,Vans,PHEV,Manganese,5.078521088682673
