Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap
Canada,Cars,NMC,BEV,2027,711916.2243563571,Canada Net-zero,65.0,14144280.353889666
Canada,Cars,Na-ion,BEV,2027,711916.2243563571,Canada Net-zero,65.0,1746401.6899685801
Canada,Trucks,NMC,BEV,2027,7493.8549932248125,Canada Net-zero,350.0,2622849.247628684
Canada,Vans,LFP,BEV,2027,41216.202462736466,Canada Net-zero,75.0,1399794.9720900715
Canada,Vans,LMFP,BEV,2027,41216.202462736466,Canada Net-zero,75.0,419941.5828422062
Canada,Vans,LMO,BEV,2027,41216.202462736466,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2027,41216.202462736466,Canada Net-zero,75.0,209955.33534517963
Canada,Vans,NMC,BEV,2027,41216.202462736466,Canada Net-zero,75.0,944860.8333570019
Canada,Vans,Na-ion,BEV,2027,41216.202462736466,Canada Net-zero,75.0,116662.46107077561
Canada,Buses,NMC,FCEV,2027,48.710057455961284,Canada Net-zero,35.0,1704.852010958645
Canada,Cars,LFP,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,59.38524124018485
Canada,Cars,LMFP,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,17.815703514517836
Canada,Cars,LMO,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,8.907196044947014
Canada,Cars,NMC,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,40.08500505150917
Canada,Cars,Na-ion,FCEV,2027,74.93854993224812,Canada Net-zero,1.75,4.949316530275328
Canada,Trucks,NMC,FCEV,2027,22.481564979674438,Canada Net-zero,350.0,7868.547742886053
Canada,Cars,LFP,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,1577950.6958106263
Canada,Cars,LMFP,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,473388.6933857597
Canada,Cars,LMO,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,236676.9234800207
Canada,Cars,NMC,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,1065115.8485115296
Canada,Cars,Na-ion,PHEV,2027,232309.50478996919,Canada Net-zero,15.0,131510.4106616016
Canada,Vans,LFP,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,236726.53879515975
Canada,Vans,LMFP,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,71018.48440987225
Canada,Vans,LMO,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,35506.6283483145
Canada,Vans,NMC,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,159790.28299390172
Canada,Vans,Na-ion,PHEV,2027,23980.3359783194,Canada Net-zero,21.8,19729.38978011468
Canada,2 and 3 wheelers,LFP,BEV,2028,901.4469316386487,Canada Net-zero,3.0,2704.3407949159464
Canada,Buses,NMC,BEV,2028,1113.5520920242132,Canada Net-zero,300.0,334065.627607264
Canada,Cars,LFP,BEV,2028,1007499.511831431,Canada Net-zero,65.0,30396008.397076316
Canada,Cars,LMFP,BEV,2028,1007499.511831431,Canada Net-zero,65.0,10873539.231391901
Canada,Cars,LMO,BEV,2028,1007499.511831431,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2028,1007499.511831431,Canada Net-zero,65.0,3706590.704027842
Canada,Cars,NMC,BEV,2028,1007499.511831431,Canada Net-zero,65.0,17792945.128698982
Canada,Cars,Na-ion,BEV,2028,1007499.511831431,Canada Net-zero,65.0,2718384.807847973
Canada,Trucks,NMC,BEV,2028,10605.25801927822,Canada Net-zero,350.0,3711840.3067473774
Canada,Vans,LFP,BEV,2028,58328.91910603022,Canada Net-zero,75.0,2030502.5852297945
Canada,Vans,LMFP,BEV,2028,58328.91910603022,Canada Net-zero,75.0,726370.0296273943
Canada,Vans,LMO,BEV,2028,58328.91910603022,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2028,58328.91910603022,Canada Net-zero,75.0,247606.26160509873
Canada,Vans,NMC,BEV,2028,58328.91910603022,Canada Net-zero,75.0,1188597.5490831304
Canada,Vans,Na-ion,BEV,2028,58328.91910603022,Canada Net-zero,75.0,181592.50740684842
Canada,Buses,NMC,FCEV,2028,68.93417712530844,Canada Net-zero,35.0,2412.6961993857954
Canada,Cars,LFP,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,86.14253391883976
Canada,Cars,LMFP,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,30.81569822661673
Canada,Cars,LMO,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,10.504508068095099
Canada,Cars,NMC,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,50.425350567163115
Canada,Cars,Na-ion,FCEV,2028,106.05258019278222,Canada Net-zero,1.75,7.703924556654175
Canada,Trucks,NMC,FCEV,2028,31.815774057834663,Canada Net-zero,350.0,11135.520920242132
Canada,Cars,LFP,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,2288930.1869863137
Canada,Cars,LMFP,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,818817.1243072444
Canada,Cars,LMO,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,279119.785809384
Canada,Cars,NMC,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,1339873.6007846198
Canada,Cars,Na-ion,PHEV,2028,328762.9985976248,Canada Net-zero,15.0,204704.28107681093
Canada,Vans,LFP,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,343388.7523530435
Canada,Vans,LMFP,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,122840.17761650188
Canada,Vans,LMO,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,41873.97044744652
Canada,Vans,NMC,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,201009.85460373136
Canada,Vans,Na-ion,PHEV,2028,33936.82566169031,Canada Net-zero,21.8,30710.044404125445
Canada,2 and 3 wheelers,LFP,BEV,2029,1212.3777655489087,Canada Net-zero,3.0,3637.133296646726
Canada,Buses,NMC,BEV,2029,1497.6431221486519,Canada Net-zero,300.0,449292.9366445956
Canada,Cars,LFP,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,42210269.08894431
Canada,Cars,LMFP,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,16617238.328661712
Canada,Cars,LMO,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,5318009.488973305
Canada,Cars,NMC,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,19942095.20525565
Canada,Cars,Na-ion,BEV,2029,1355010.4438487804,Canada Net-zero,65.0,3988066.738335735
Canada,Trucks,NMC,BEV,2029,14263.26782998716,Canada Net-zero,350.0,4992143.740495506
Canada,Vans,LFP,BEV,2029,78447.97306492938,Canada Net-zero,75.0,2819714.3318525553
Canada,Vans,LMFP,BEV,2029,78447.97306492938,Canada Net-zero,75.0,1110058.4308620172
Canada,Vans,LMO,BEV,2029,78447.97306492938,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2029,78447.97306492938,Canada Net-zero,75.0,355251.6460245325
Canada,Vans,NMC,BEV,2029,78447.97306492938,Canada Net-zero,75.0,1332164.2546020981
Canada,Vans,Na-ion,BEV,2029,78447.97306492938,Canada Net-zero,75.0,266409.3165285005
Canada,Buses,NMC,FCEV,2029,92.71124089491654,Canada Net-zero,35.0,3244.893431322079
Canada,Cars,LFP,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,119.62424438162356
Canada,Cars,LMFP,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,47.09338797596436
Canada,Cars,LMO,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,15.071281952555925
Canada,Cars,NMC,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,56.51605928614961
Canada,Cars,Na-ion,FCEV,2029,142.6326782998716,Canada Net-zero,1.75,11.30221342848184
Canada,Trucks,NMC,FCEV,2029,42.789803489961486,Canada Net-zero,350.0,14976.43122148652
Canada,Cars,LFP,PHEV,2029,442161.302729602,Canada Net-zero,15.0,3178587.064997426
Canada,Cars,LMFP,PHEV,2029,442161.302729602,Canada Net-zero,15.0,1251338.5947899104
Canada,Cars,LMO,PHEV,2029,442161.302729602,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2029,442161.302729602,Canada Net-zero,15.0,400465.4918822003
Canada,Cars,NMC,PHEV,2029,442161.302729602,Canada Net-zero,15.0,1501712.432460547
Canada,Cars,Na-ion,PHEV,2029,442161.302729602,Canada Net-zero,15.0,300315.956813946
Canada,Vans,LFP,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,476856.4164606891
Canada,Vans,LMFP,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,187727.6997259014
Canada,Vans,LMO,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,60078.435943445795
Canada,Vans,NMC,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,225289.1597601027
Canada,Vans,Na-ion,PHEV,2029,45642.45705595891,Canada Net-zero,21.8,45053.851929765326
Canada,2 and 3 wheelers,LFP,BEV,2030,1542.5388315907194,Canada Net-zero,3.0,4627.616494772158
Canada,Buses,NMC,BEV,2030,1905.489144906183,Canada Net-zero,300.0,571646.7434718548
Canada,Cars,LFP,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,54973720.24397778
Canada,Cars,LMFP,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,24103180.96760336
Canada,Cars,LMO,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,5075238.579305199
Canada,Cars,NMC,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,21566121.982496943
Canada,Cars,Na-ion,BEV,2030,1724013.9882484511,Canada Net-zero,65.0,6342647.462766048
Canada,Trucks,NMC,BEV,2030,18147.51566577317,Canada Net-zero,350.0,6351630.48302061
Canada,Vans,LFP,BEV,2030,99811.33616175244,Canada Net-zero,75.0,3672333.5385653167
Canada,Vans,LMFP,BEV,2030,99811.33616175244,Canada Net-zero,75.0,1610131.5221273499
Canada,Vans,LMO,BEV,2030,99811.33616175244,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2030,99811.33616175244,Canada Net-zero,75.0,339034.15610743227
Canada,Vans,NMC,BEV,2030,99811.33616175244,Canada Net-zero,75.0,1440651.8733246943
Canada,Vans,Na-ion,BEV,2030,99811.33616175244,Canada Net-zero,75.0,423699.1220066388
Canada,Buses,NMC,FCEV,2030,117.9588518275256,Canada Net-zero,35.0,4128.559813963397
Canada,Cars,LFP,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,155.79596830277103
Canada,Cars,LMFP,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,68.30861002964514
Canada,Cars,LMO,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,14.383267228800158
Canada,Cars,NMC,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,61.11856432286582
Canada,Cars,Na-ion,FCEV,2030,181.4751566577317,Canada Net-zero,1.75,17.975114266948314
Canada,Trucks,NMC,FCEV,2030,54.44254699731951,Canada Net-zero,350.0,19054.89144906183
Canada,Cars,LFP,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,4139721.44347363
Canada,Cars,LMFP,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,1815057.3522162854
Canada,Cars,LMO,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,382183.95779383276
Canada,Cars,NMC,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,1624007.566293292
Canada,Cars,Na-ion,PHEV,2030,562572.9856389683,Canada Net-zero,15.0,477624.4648074838
Canada,Vans,LFP,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,621047.2427886461
Canada,Vans,LMFP,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,272297.6363238883
Canada,Vans,LMO,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,57335.812678919945
Canada,Vans,NMC,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,243636.0598378926
Canada,Vans,Na-ion,PHEV,2030,58072.05013047415,Canada Net-zero,21.8,71653.94121498939
Canada,2 and 3 wheelers,LFP,BEV,2031,1899.1053793217714,Canada Net-zero,3.0,5697.316137965314
Canada,Buses,NMC,BEV,2031,2345.9537038680705,Canada Net-zero,300.0,703786.1111604212
Canada,Cars,LFP,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,68080528.50114639
Canada,Cars,LMFP,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,32048434.994583067
Canada,Cars,LMO,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,5623567.731921782
Canada,Cars,NMC,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,23896127.40137664
Canada,Cars,Na-ion,BEV,2031,2122529.5415949207,Canada Net-zero,65.0,8315761.574641971
Canada,Trucks,NMC,BEV,2031,22342.416227314956,Canada Net-zero,350.0,7819845.679560235
Canada,Vans,LFP,BEV,2031,122883.28925023226,Canada Net-zero,75.0,4547889.555744597
Canada,Vans,LMFP,BEV,2031,122883.28925023226,Canada Net-zero,75.0,2140887.3579377355
Canada,Vans,LMO,BEV,2031,122883.28925023226,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2031,122883.28925023226,Canada Net-zero,75.0,375663.43148465344
Canada,Vans,NMC,BEV,2031,122883.28925023226,Canada Net-zero,75.0,1596300.008593986
Canada,Vans,Na-ion,BEV,2031,122883.28925023226,Canada Net-zero,75.0,555506.3400064475
Canada,Buses,NMC,FCEV,2031,145.22570547754722,Canada Net-zero,35.0,5082.899691714153
Canada,Cars,LFP,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,192.94076903158896
Canada,Cars,LMFP,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,90.82552427614635
Canada,Cars,LMO,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,15.937236487227723
Canada,Cars,NMC,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,67.72181854641154
Canada,Cars,Na-ion,FCEV,2031,223.42416227314956,Canada Net-zero,1.75,23.56693563663717
Canada,Trucks,NMC,FCEV,2031,67.02724868194487,Canada Net-zero,350.0,23459.537038680704
Canada,Cars,LFP,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,5126711.8628393635
Canada,Cars,LMFP,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,2413363.930766174
Canada,Cars,LMO,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,423475.14094633656
Canada,Cars,NMC,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,1799465.4642332206
Canada,Cars,Na-ion,PHEV,2031,692614.9030467636,Canada Net-zero,15.0,626207.146916359
Canada,Vans,LFP,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,769117.0312939227
Canada,Vans,LMFP,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,362056.48991451255
Canada,Vans,LMO,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,63530.37813422891
Canada,Vans,NMC,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,269958.51781700965
Canada,Vans,Na-ion,PHEV,2031,71495.73192740786,Canada Net-zero,21.8,93944.53885781765
Canada,2 and 3 wheelers,LFP,BEV,2032,2286.967200989355,Canada Net-zero,3.0,6860.901602968066
Canada,Buses,NMC,BEV,2032,2825.0771306339093,Canada Net-zero,300.0,847523.1391901728
Canada,Cars,LFP,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,82465762.95699184
Canada,Cars,LMFP,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,41452265.39749119
Canada,Cars,LMO,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,6019636.682259655
Canada,Cars,NMC,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,25579136.222143333
Canada,Cars,Na-ion,BEV,2032,2556022.1658116323,Canada Net-zero,65.0,10624639.518870082
Canada,Trucks,NMC,BEV,2032,26905.496482227707,Canada Net-zero,350.0,9416923.768779697
Canada,Vans,LFP,BEV,2032,147980.2306522524,Canada Net-zero,75.0,5508846.513321317
Canada,Vans,LMFP,BEV,2032,147980.2306522524,Canada Net-zero,75.0,2769078.457727144
Canada,Vans,LMO,BEV,2032,147980.2306522524,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2032,147980.2306522524,Canada Net-zero,75.0,402121.47877443035
Canada,Vans,NMC,BEV,2032,147980.2306522524,Canada Net-zero,75.0,1708727.7233415588
Canada,Vans,Na-ion,BEV,2032,147980.2306522524,Canada Net-zero,75.0,709743.1257544792
Canada,Buses,NMC,FCEV,2032,174.8857271344801,Canada Net-zero,35.0,6121.000449706804
Canada,Cars,LFP,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,233.70863995908618
Canada,Cars,LMFP,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,117.4760557823637
Canada,Cars,LMO,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,17.05969909952129
Canada,Cars,NMC,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,72.49147917206614
Canada,Cars,Na-ion,FCEV,2032,269.0549648222771,Canada Net-zero,1.75,30.110314425947603
Canada,Trucks,NMC,FCEV,2032,80.71648944668313,Canada Net-zero,350.0,28250.771306339095
Canada,Cars,LFP,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,6209972.433198575
Canada,Cars,LMFP,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,3121506.6250742353
Canada,Cars,LMO,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,453300.5760729942
Canada,Cars,NMC,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,1926202.160857757
Canada,Cars,Na-ion,PHEV,2032,834070.3909490589,Canada Net-zero,15.0,800074.0690323219
Canada,Vans,LFP,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,931629.4127740486
Canada,Vans,LMFP,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,468293.12293586804
Canada,Vans,LMO,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,68004.83481043458
Canada,Vans,NMC,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,288971.7478310476
Canada,Vans,Na-ion,PHEV,2032,86097.58874312867,Canada Net-zero,21.8,120028.31624880599
Canada,2 and 3 wheelers,LFP,BEV,2033,2696.2883804046182,Canada Net-zero,3.0,8088.865141213855
Canada,Buses,NMC,BEV,2033,3330.70917579394,Canada Net-zero,300.0,999212.7527381821
Canada,Cars,LFP,BEV,2033,3013498.778099279,Canada Net-zero,65.0,97792423.34008817
Canada,Cars,LMFP,BEV,2033,3013498.778099279,Canada Net-zero,65.0,52241444.876174025
Canada,Cars,LMO,BEV,2033,3013498.778099279,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2033,3013498.778099279,Canada Net-zero,65.0,6209901.864535288
Canada,Cars,NMC,BEV,2033,3013498.778099279,Canada Net-zero,65.0,26387626.712956887
Canada,Cars,Na-ion,BEV,2033,3013498.778099279,Canada Net-zero,65.0,13246023.782698741
Canada,Trucks,NMC,BEV,2033,31721.039769466097,Canada Net-zero,350.0,11102363.919313135
Canada,Vans,LFP,BEV,2033,174465.7187320635,Canada Net-zero,75.0,6532692.247414798
Canada,Vans,LMFP,BEV,2033,174465.7187320635,Canada Net-zero,75.0,3489813.119258589
Canada,Vans,LMO,BEV,2033,174465.7187320635,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2033,174465.7187320635,Canada Net-zero,75.0,414831.5010721954
Canada,Vans,NMC,BEV,2033,174465.7187320635,Canada Net-zero,75.0,1762736.1974242458
Canada,Vans,Na-ion,BEV,2033,174465.7187320635,Canada Net-zero,75.0,884855.8397349362
Canada,Buses,NMC,FCEV,2033,206.18675850152962,Canada Net-zero,35.0,7216.536547553537
Canada,Cars,LFP,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,277.14451958729444
Canada,Cars,LMFP,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,148.05267778672803
Canada,Cars,LMO,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,17.5989121666992
Canada,Cars,NMC,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,74.78274776951346
Canada,Cars,Na-ion,FCEV,2033,317.21039769466097,Canada Net-zero,1.75,37.53933865542154
Canada,Trucks,NMC,FCEV,2033,95.16311930839828,Canada Net-zero,350.0,33307.0917579394
Canada,Cars,LFP,PHEV,2033,983352.232853449,Canada Net-zero,15.0,7364125.80617668
Canada,Cars,LMFP,PHEV,2033,983352.232853449,Canada Net-zero,15.0,3933971.152618773
Canada,Cars,LMO,PHEV,2033,983352.232853449,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2033,983352.232853449,Canada Net-zero,15.0,467628.237572293
Canada,Cars,NMC,PHEV,2033,983352.232853449,Canada Net-zero,15.0,1987084.440732786
Canada,Cars,Na-ion,PHEV,2033,983352.232853449,Canada Net-zero,15.0,997473.8557012008
Canada,Vans,LFP,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,1104777.2392234092
Canada,Vans,LMFP,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,590180.2744229799
Canada,Vans,LMO,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,70154.29215708208
Canada,Vans,NMC,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,298105.3991086434
Canada,Vans,Na-ion,PHEV,2033,101507.32726229151,Canada Net-zero,21.8,149642.52940584038
Canada,2 and 3 wheelers,LFP,BEV,2034,3120.600831957586,Canada Net-zero,3.0,9361.802495872758
Canada,Buses,NMC,BEV,2034,3854.8598512417234,Canada Net-zero,300.0,1156457.955372517
Canada,Cars,LFP,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,113838093.55002318
Canada,Cars,LMFP,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,64363033.17778416
Canada,Cars,LMO,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,6160412.979670879
Canada,Cars,NMC,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,26177334.46539329
Canada,Cars,Na-ion,BEV,2034,3487730.3415996544,Canada Net-zero,65.0,16163598.031106016
Canada,Trucks,NMC,BEV,2034,36712.95096420689,Canada Net-zero,350.0,12849532.83747241
Canada,Vans,LFP,BEV,2034,201921.23030313788,Canada Net-zero,75.0,7604569.002329484
Canada,Vans,LMFP,BEV,2034,201921.23030313788,Canada Net-zero,75.0,4299554.847908659
Canada,Vans,LMO,BEV,2034,201921.23030313788,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2034,201921.23030313788,Canada Net-zero,75.0,411525.5634193098
Canada,Vans,NMC,BEV,2034,201921.23030313788,Canada Net-zero,75.0,1748688.33473275
Canada,Vans,Na-ion,BEV,2034,201921.23030313788,Canada Net-zero,75.0,1079754.5243451386
Canada,Buses,NMC,FCEV,2034,238.6341812673448,Canada Net-zero,35.0,8352.196344357068
Canada,Cars,LFP,FCEV,2034,367.1295096420689,Canada Net-zero,1.75,322.6180788867054
