Scenario,Region,Year,Variable,Metal,Metal intensity (t/GW),Metal_demand_t,Fiability_used,Comment
Current Measures,Canada,2021,Natural Gas,Lead,5.0,114.908,No comparison,
Current Measures,Canada,2021,Natural Gas,Magnesium,2.0,45.9632,No comparison,
Current Measures,Canada,2021,Natural Gas,Manganese,27.0,620.5032,No comparison,
Current Measures,Canada,2021,Natural Gas,Nickel,32.375,744.0293,Small variability in data,mean of Small variability in data
Current Measures,Canada,2021,Natural Gas,Zinc,20.0,459.632,No comparison,
Current Measures,Canada,2022,Natural Gas,Aluminum,527.0,12374.8032,Small variability in data,
Current Measures,Canada,2022,Natural Gas,Chromium,52.67,1236.7758720000002,Small variability in data,mean of Small variability in data
Current Measures,Canada,2022,Natural Gas,Cobalt,1.8,42.26688,No comparison,
Current Measures,Canada,2022,Natural Gas,Copper,964.6666666666666,22651.9168,Small variability in data,mean of Small variability in data
Current Measures,Canada,2022,Natural Gas,Iron,6341.0,148896.8256,No comparison,
Current Measures,Canada,2022,Natural Gas,Lead,5.0,117.408,No comparison,
Current Measures,Canada,2022,Natural Gas,Magnesium,2.0,46.9632,No comparison,
Current Measures,Canada,2022,Natural Gas,Manganese,27.0,634.0032,No comparison,
Current Measures,Canada,2022,Natural Gas,Nickel,32.375,760.2168,Small variability in data,mean of Small variability in data
Current Measures,Canada,2022,Natural Gas,Zinc,20.0,469.632,No comparison,
Current Measures,Canada,2023,Natural Gas,Aluminum,527.0,13655.4132,Small variability in data,
Current Measures,Canada,2023,Natural Gas,Chromium,52.67,1364.763972,Small variability in data,mean of Small variability in data
Current Measures,Canada,2023,Natural Gas,Cobalt,1.8,46.64088,No comparison,
Current Measures,Canada,2023,Natural Gas,Copper,964.6666666666666,24996.0568,Small variability in data,mean of Small variability in data
Current Measures,Canada,2023,Natural Gas,Iron,6341.0,164305.4556,No comparison,
Current Measures,Canada,2023,Natural Gas,Lead,5.0,129.558,No comparison,
Current Measures,Canada,2023,Natural Gas,Magnesium,2.0,51.8232,No comparison,
Current Measures,Canada,2023,Natural Gas,Manganese,27.0,699.6132,No comparison,
Current Measures,Canada,2023,Natural Gas,Nickel,32.375,838.88805,Small variability in data,mean of Small variability in data
Current Measures,Canada,2023,Natural Gas,Zinc,20.0,518.232,No comparison,
Current Measures,Canada,2024,Natural Gas,Aluminum,527.0,13795.068199999998,Small variability in data,
Current Measures,Canada,2024,Natural Gas,Chromium,52.67,1378.7215219999998,Small variability in data,mean of Small variability in data
Current Measures,Canada,2024,Natural Gas,Cobalt,1.8,47.11787999999999,No comparison,
Current Measures,Canada,2024,Natural Gas,Copper,964.6666666666666,25251.693466666664,Small variability in data,mean of Small variability in data
Current Measures,Canada,2024,Natural Gas,Iron,6341.0,165985.82059999998,No comparison,
Current Measures,Canada,2024,Natural Gas,Lead,5.0,130.88299999999998,No comparison,
Current Measures,Canada,2024,Natural Gas,Magnesium,2.0,52.353199999999994,No comparison,
Current Measures,Canada,2024,Natural Gas,Manganese,27.0,706.7681999999999,No comparison,
Current Measures,Canada,2024,Natural Gas,Nickel,32.375,847.4674249999999,Small variability in data,mean of Small variability in data
Current Measures,Canada,2024,Natural Gas,Zinc,20.0,523.5319999999999,No comparison,
Current Measures,Canada,2025,Natural Gas,Aluminum,527.0,15896.7442,Small variability in data,
Current Measures,Canada,2025,Natural Gas,Chromium,52.67,1588.7694820000002,Small variability in data,mean of Small variability in data
Current Measures,Canada,2025,Natural Gas,Cobalt,1.8,54.29628,No comparison,
Current Measures,Canada,2025,Natural Gas,Copper,964.6666666666666,29098.78413333333,Small variability in data,mean of Small variability in data
Current Measures,Canada,2025,Natural Gas,Iron,6341.0,191273.7286,No comparison,
Current Measures,Canada,2025,Natural Gas,Lead,5.0,150.823,No comparison,
Current Measures,Canada,2025,Natural Gas,Magnesium,2.0,60.3292,No comparison,
Current Measures,Canada,2025,Natural Gas,Manganese,27.0,814.4442,No comparison,
Current Measures,Canada,2025,Natural Gas,Nickel,32.375,976.578925,Small variability in data,mean of Small variability in data
Current Measures,Canada,2025,Natural Gas,Zinc,20.0,603.292,No comparison,
Current Measures,Canada,2026,Natural Gas,Aluminum,527.0,17012.9302,Small variability in data,
Current Measures,Canada,2026,Natural Gas,Chromium,52.67,1700.3245419999998,Small variability in data,mean of Small variability in data
Current Measures,Canada,2026,Natural Gas,Cobalt,1.8,58.10867999999999,No comparison,
Current Measures,Canada,2026,Natural Gas,Copper,964.6666666666666,31141.948133333328,Small variability in data,mean of Small variability in data
Current Measures,Canada,2026,Natural Gas,Iron,6341.0,204703.96659999996,No comparison,
Current Measures,Canada,2026,Natural Gas,Lead,5.0,161.41299999999998,No comparison,
Current Measures,Canada,2026,Natural Gas,Magnesium,2.0,64.56519999999999,No comparison,
Current Measures,Canada,2026,Natural Gas,Manganese,27.0,871.6301999999998,No comparison,
Current Measures,Canada,2026,Natural Gas,Nickel,32.375,1045.1491749999998,Small variability in data,mean of Small variability in data
Current Measures,Canada,2026,Natural Gas,Zinc,20.0,645.6519999999999,No comparison,
Current Measures,Canada,2027,Natural Gas,Aluminum,527.0,18203.9502,Small variability in data,
Current Measures,Canada,2027,Natural Gas,Chromium,52.67,1819.3587420000001,Small variability in data,mean of Small variability in data
Current Measures,Canada,2027,Natural Gas,Cobalt,1.8,62.176680000000005,No comparison,
Current Measures,Canada,2027,Natural Gas,Copper,964.6666666666666,33322.0948,Small variability in data,mean of Small variability in data
Current Measures,Canada,2027,Natural Gas,Iron,6341.0,219034.6266,No comparison,
Current Measures,Canada,2027,Natural Gas,Lead,5.0,172.713,No comparison,
Current Measures,Canada,2027,Natural Gas,Magnesium,2.0,69.0852,No comparison,
Current Measures,Canada,2027,Natural Gas,Manganese,27.0,932.6502,No comparison,
Current Measures,Canada,2027,Natural Gas,Nickel,32.375,1118.316675,Small variability in data,mean of Small variability in data
Current Measures,Canada,2027,Natural Gas,Zinc,20.0,690.852,No comparison,
Current Measures,Canada,2028,Natural Gas,Aluminum,527.0,19163.0902,Small variability in data,
Current Measures,Canada,2028,Natural Gas,Chromium,52.67,1915.2181420000002,Small variability in data,mean of Small variability in data
Current Measures,Canada,2028,Natural Gas,Cobalt,1.8,65.45268,No comparison,
Current Measures,Canada,2028,Natural Gas,Copper,964.6666666666666,35077.788133333335,Small variability in data,mean of Small variability in data
Current Measures,Canada,2028,Natural Gas,Iron,6341.0,230575.2466,No comparison,
Current Measures,Canada,2028,Natural Gas,Lead,5.0,181.813,No comparison,
Current Measures,Canada,2028,Natural Gas,Magnesium,2.0,72.7252,No comparison,
Current Measures,Canada,2028,Natural Gas,Manganese,27.0,981.7902,No comparison,
Current Measures,Canada,2028,Natural Gas,Nickel,32.375,1177.239175,Small variability in data,mean of Small variability in data
Current Measures,Canada,2028,Natural Gas,Zinc,20.0,727.252,No comparison,
Current Measures,Canada,2029,Natural Gas,Aluminum,527.0,20217.0902,Small variability in data,
Current Measures,Canada,2029,Natural Gas,Chromium,52.67,2020.558142,Small variability in data,mean of Small variability in data
Current Measures,Canada,2029,Natural Gas,Cobalt,1.8,69.05268000000001,No comparison,
Current Measures,Canada,2029,Natural Gas,Copper,964.6666666666666,37007.121466666664,Small variability in data,mean of Small variability in data
Current Measures,Canada,2029,Natural Gas,Iron,6341.0,243257.2466,No comparison,
Current Measures,Canada,2029,Natural Gas,Lead,5.0,191.813,No comparison,
Current Measures,Canada,2029,Natural Gas,Magnesium,2.0,76.7252,No comparison,
Current Measures,Canada,2029,Natural Gas,Manganese,27.0,1035.7902,No comparison,
Current Measures,Canada,2029,Natural Gas,Nickel,32.375,1241.989175,Small variability in data,mean of Small variability in data
Current Measures,Canada,2029,Natural Gas,Zinc,20.0,767.252,No comparison,
Current Measures,Canada,2030,Natural Gas,Aluminum,527.0,21255.2802,Small variability in data,
Current Measures,Canada,2030,Natural Gas,Chromium,52.67,2124.318042,Small variability in data,mean of Small variability in data
Current Measures,Canada,2030,Natural Gas,Cobalt,1.8,72.59868,No comparison,
Current Measures,Canada,2030,Natural Gas,Copper,964.6666666666666,38907.5148,Small variability in data,mean of Small variability in data
Current Measures,Canada,2030,Natural Gas,Iron,6341.0,255749.0166,No comparison,
Current Measures,Canada,2030,Natural Gas,Lead,5.0,201.663,No comparison,
Current Measures,Canada,2030,Natural Gas,Magnesium,2.0,80.6652,No comparison,
Current Measures,Canada,2030,Natural Gas,Manganese,27.0,1088.9802,No comparison,
Current Measures,Canada,2030,Natural Gas,Nickel,32.375,1305.7679249999999,Small variability in data,mean of Small variability in data
Current Measures,Canada,2030,Natural Gas,Zinc,20.0,806.652,No comparison,
Current Measures,Canada,2031,Natural Gas,Aluminum,527.0,21950.9202,Small variability in data,
Current Measures,Canada,2031,Natural Gas,Chromium,52.67,2193.842442,Small variability in data,mean of Small variability in data
Current Measures,Canada,2031,Natural Gas,Cobalt,1.8,74.97468,No comparison,
Current Measures,Canada,2031,Natural Gas,Copper,964.6666666666666,40180.8748,Small variability in data,mean of Small variability in data
Current Measures,Canada,2031,Natural Gas,Iron,6341.0,264119.13659999997,No comparison,
Current Measures,Canada,2031,Natural Gas,Lead,5.0,208.263,No comparison,
Current Measures,Canada,2031,Natural Gas,Magnesium,2.0,83.3052,No comparison,
Current Measures,Canada,2031,Natural Gas,Manganese,27.0,1124.6202,No comparison,
Current Measures,Canada,2031,Natural Gas,Nickel,32.375,1348.502925,Small variability in data,mean of Small variability in data
Current Measures,Canada,2031,Natural Gas,Zinc,20.0,833.052,No comparison,
Current Measures,Canada,2032,Natural Gas,Aluminum,527.0,22525.350199999997,Small variability in data,
Current Measures,Canada,2032,Natural Gas,Chromium,52.67,2251.2527419999997,Small variability in data,mean of Small variability in data
Current Measures,Canada,2032,Natural Gas,Cobalt,1.8,76.93668,No comparison,
Current Measures,Canada,2032,Natural Gas,Copper,964.6666666666666,41232.36146666666,Small variability in data,mean of Small variability in data
Current Measures,Canada,2032,Natural Gas,Iron,6341.0,271030.8266,No comparison,
Current Measures,Canada,2032,Natural Gas,Lead,5.0,213.71299999999997,No comparison,
Current Measures,Canada,2032,Natural Gas,Magnesium,2.0,85.48519999999999,No comparison,
Current Measures,Canada,2032,Natural Gas,Manganese,27.0,1154.0502,No comparison,
Current Measures,Canada,2032,Natural Gas,Nickel,32.375,1383.791675,Small variability in data,mean of Small variability in data
Current Measures,Canada,2032,Natural Gas,Zinc,20.0,854.8519999999999,No comparison,
Current Measures,Canada,2033,Natural Gas,Aluminum,527.0,22919.5462,Small variability in data,
Current Measures,Canada,2033,Natural Gas,Chromium,52.67,2290.649902,Small variability in data,mean of Small variability in data
Current Measures,Canada,2033,Natural Gas,Cobalt,1.8,78.28308,No comparison,
Current Measures,Canada,2033,Natural Gas,Copper,964.6666666666666,41953.932133333336,Small variability in data,mean of Small variability in data
Current Measures,Canada,2033,Natural Gas,Iron,6341.0,275773.8946,No comparison,
Current Measures,Canada,2033,Natural Gas,Lead,5.0,217.453,No comparison,
Current Measures,Canada,2033,Natural Gas,Magnesium,2.0,86.9812,No comparison,
Current Measures,Canada,2033,Natural Gas,Manganese,27.0,1174.2462,No comparison,
Current Measures,Canada,2033,Natural Gas,Nickel,32.375,1408.008175,Small variability in data,mean of Small variability in data
Current Measures,Canada,2033,Natural Gas,Zinc,20.0,869.812,No comparison,
Current Measures,Canada,2034,Natural Gas,Aluminum,527.0,23140.886199999997,Small variability in data,
Current Measures,Canada,2034,Natural Gas,Chromium,52.67,2312.7713019999997,Small variability in data,mean of Small variability in data
Current Measures,Canada,2034,Natural Gas,Cobalt,1.8,79.03908,No comparison,
Current Measures,Canada,2034,Natural Gas,Copper,964.6666666666666,42359.092133333324,Small variability in data,mean of Small variability in data
Current Measures,Canada,2034,Natural Gas,Iron,6341.0,278437.1146,No comparison,
Current Measures,Canada,2034,Natural Gas,Lead,5.0,219.55299999999997,No comparison,
Current Measures,Canada,2034,Natural Gas,Magnesium,2.0,87.82119999999999,No comparison,
Current Measures,Canada,2034,Natural Gas,Manganese,27.0,1185.5862,No comparison,
Current Measures,Canada,2034,Natural Gas,Nickel,32.375,1421.6056749999998,Small variability in data,mean of Small variability in data
Current Measures,Canada,2034,Natural Gas,Zinc,20.0,878.2119999999999,No comparison,
Current Measures,Canada,2035,Natural Gas,Aluminum,527.0,23611.075600000004,Small variability in data,
Current Measures,Canada,2035,Natural Gas,Chromium,52.67,2359.7634760000005,Small variability in data,mean of Small variability in data
