Country,Mode,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Technology,Sub-technology,Metal,Metal intensity (g/vehicle),Metal_demand_t,Fiability_used,Comment
Canada,Buses,BEV,2045,3232.26414441233,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1.8343866417904346,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,372285.71962512337,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,34654.48914830648,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2638336.448265242,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,906.5731338375535,No comparison,
Canada,Cars,BEV,2045,2924429.463992108,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,292.4429463992108,No comparison,
Canada,Trucks,BEV,2045,30783.46804202219,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,14457.532224813793,No comparison,
Canada,Trucks,BEV,2045,30783.46804202219,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1345.7899865205845,No comparison,
Canada,Trucks,BEV,2045,30783.46804202219,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,102458.49413484031,No comparison,
Canada,Trucks,BEV,2045,30783.46804202219,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,35.20632032247943,No comparison,
Canada,Trucks,BEV,2045,30783.46804202219,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,11.35687752338046,No comparison,
Canada,Vans,BEV,2045,169309.07423112204,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,42196.153399424395,No comparison,
Canada,Vans,BEV,2045,169309.07423112204,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,3927.8598748109143,No comparison,
Canada,Vans,BEV,2045,169309.07423112204,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,299038.19464897853,No comparison,
Canada,Vans,BEV,2045,169309.07423112204,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,102.75414018492688,No comparison,
Canada,Vans,BEV,2045,169309.07423112204,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,33.14649683384738,No comparison,
Canada,Buses,FCEV,2045,200.09254227314423,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,80.9663322988359,No comparison,
Canada,Buses,FCEV,2045,200.09254227314423,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,1024.4811291013473,No comparison,
Canada,Buses,FCEV,2045,200.09254227314423,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,0.34067180490393784,No comparison,
Canada,Buses,FCEV,2045,200.09254227314423,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.1135572683013126,No comparison,
Canada,Cars,FCEV,2045,307.8346804202219,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,21.948612713961822,No comparison,
Canada,Cars,FCEV,2045,307.8346804202219,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,277.71962613318334,No comparison,
Canada,Cars,FCEV,2045,307.8346804202219,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,0.09235040412606657,No comparison,
Canada,Cars,FCEV,2045,307.8346804202219,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.03078346804202219,No comparison,
Canada,Trucks,FCEV,2045,92.35040412606656,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,24.292361022510804,No comparison,
Canada,Trucks,FCEV,2045,92.35040412606656,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,307.37548240452094,No comparison,
Canada,Trucks,FCEV,2045,92.35040412606656,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,0.10221189771042413,No comparison,
Canada,Trucks,FCEV,2045,92.35040412606656,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.03407063257014138,No comparison,
Canada,Cars,PHEV,2045,954287.5093026878,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,105599.54720441683,No comparison,
Canada,Cars,PHEV,2045,954287.5093026878,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,12204.382956472075,No comparison,
Canada,Cars,PHEV,2045,954287.5093026878,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,860930.8410128683,No comparison,
Canada,Cars,PHEV,2045,954287.5093026878,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,305.37200297686013,No comparison,
Canada,Cars,PHEV,2045,954287.5093026878,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,95.42875093026878,No comparison,
Canada,Vans,PHEV,2045,98507.09773447101,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,21340.65481681387,No comparison,
Canada,Vans,PHEV,2045,98507.09773447101,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2466.388642956068,No comparison,
Canada,Vans,PHEV,2045,98507.09773447101,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,173985.85870486023,No comparison,
Canada,Vans,PHEV,2045,98507.09773447101,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,61.71275046883586,No comparison,
Canada,Vans,PHEV,2045,98507.09773447101,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,19.285234521511203,No comparison,
Canada,2 and 3 wheelers,BEV,2046,2712.5428789006387,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,33.87017915898196,No comparison,
Canada,2 and 3 wheelers,BEV,2046,2712.5428789006387,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,3.152830458546891,No comparison,
Canada,2 and 3 wheelers,BEV,2046,2712.5428789006387,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,240.0331881502163,No comparison,
Canada,2 and 3 wheelers,BEV,2046,2712.5428789006387,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,0.08247910904215494,No comparison,
Canada,2 and 3 wheelers,BEV,2046,2712.5428789006387,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,0.026606164207146756,No comparison,
Canada,Buses,BEV,2046,3350.7882621713775,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2420.8408923139227,No comparison,
Canada,Buses,BEV,2046,3350.7882621713775,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,225.34574927275287,No comparison,
Canada,Buses,BEV,2046,3350.7882621713775,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,17156.158361578353,No comparison,
Canada,Buses,BEV,2046,3350.7882621713775,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,5.895120867050919,No comparison,
Canada,Buses,BEV,2046,3350.7882621713775,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1.9016518925970707,No comparison,
Canada,Cars,BEV,2046,3031665.570536008,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,385937.0904603749,No comparison,
Canada,Cars,BEV,2046,3031665.570536008,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,35925.2370108517,No comparison,
Canada,Cars,BEV,2046,3031665.570536008,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2735081.790202335,No comparison,
Canada,Cars,BEV,2046,3031665.570536008,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,939.8163268661625,No comparison,
Canada,Cars,BEV,2046,3031665.570536008,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,303.1665570536008,No comparison,
Canada,Trucks,BEV,2046,31912.269163536926,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,14987.676475209086,No comparison,
Canada,Trucks,BEV,2046,31912.269163536926,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1395.1388527378017,No comparison,
Canada,Trucks,BEV,2046,31912.269163536926,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,106215.55175194307,No comparison,
Canada,Trucks,BEV,2046,31912.269163536926,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,36.497303320566964,No comparison,
Canada,Trucks,BEV,2046,31912.269163536926,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,11.773323651795797,No comparison,
Canada,Vans,BEV,2046,175517.48039945308,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,43743.447070685135,No comparison,
Canada,Vans,BEV,2046,175517.48039945308,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,4071.8908405808143,No comparison,
Canada,Vans,BEV,2046,175517.48039945308,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,310003.6469181873,No comparison,
Canada,Vans,BEV,2046,175517.48039945308,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,106.52203886751496,No comparison,
Canada,Vans,BEV,2046,175517.48039945308,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,34.36194802177902,No comparison,
Canada,Buses,FCEV,2046,207.42974956299003,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,83.93529234515357,No comparison,
Canada,Buses,FCEV,2046,207.42974956299003,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,1062.047898573898,No comparison,
Canada,Buses,FCEV,2046,207.42974956299003,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,0.35316392291088455,No comparison,
Canada,Buses,FCEV,2046,207.42974956299003,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.11772130763696154,No comparison,
Canada,Cars,FCEV,2046,319.1226916353693,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,22.753447913601832,No comparison,
Canada,Cars,FCEV,2046,319.1226916353693,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,287.9033463370879,No comparison,
Canada,Cars,FCEV,2046,319.1226916353693,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,0.09573680749061078,No comparison,
Canada,Cars,FCEV,2046,319.1226916353693,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.03191226916353693,No comparison,
Canada,Trucks,FCEV,2046,95.73680749061077,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,25.183139291191207,No comparison,
Canada,Trucks,FCEV,2046,95.73680749061077,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,318.64665525582916,No comparison,
Canada,Trucks,FCEV,2046,95.73680749061077,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,0.10595991286616215,No comparison,
Canada,Trucks,FCEV,2046,95.73680749061077,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.035319970955387386,No comparison,
Canada,Cars,PHEV,2046,989280.3440696447,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,109471.78431405875,No comparison,
Canada,Cars,PHEV,2046,989280.3440696447,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,12651.906320306687,No comparison,
Canada,Cars,PHEV,2046,989280.3440696447,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,892500.3736449725,No comparison,
Canada,Cars,PHEV,2046,989280.3440696447,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,316.56971010228625,No comparison,
Canada,Cars,PHEV,2046,989280.3440696447,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,98.92803440696447,No comparison,
Canada,Vans,PHEV,2046,102119.26132331816,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,22123.19676621977,No comparison,
Canada,Vans,PHEV,2046,102119.26132331816,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2556.828818912186,No comparison,
Canada,Vans,PHEV,2046,102119.26132331816,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,180365.75820694535,No comparison,
Canada,Vans,PHEV,2046,102119.26132331816,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,63.97569958963949,No comparison,
Canada,Vans,PHEV,2046,102119.26132331816,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,19.992406121762343,No comparison,
Canada,2 and 3 wheelers,BEV,2047,2802.7815469288153,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,34.996944703208484,No comparison,
Canada,2 and 3 wheelers,BEV,2047,2802.7815469288153,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,3.2577162553064407,No comparison,
Canada,2 and 3 wheelers,BEV,2047,2802.7815469288153,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,248.01841682612604,No comparison,
Canada,2 and 3 wheelers,BEV,2047,2802.7815469288153,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,0.08522295688987314,No comparison,
Canada,2 and 3 wheelers,BEV,2047,2802.7815469288153,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,0.027491276416088103,No comparison,
Canada,Buses,BEV,2047,3462.259557970889,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2501.3754561469145,No comparison,
Canada,Buses,BEV,2047,3462.259557970889,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,232.84236819013793,No comparison,
Canada,Buses,BEV,2047,3462.259557970889,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,17726.89546994684,No comparison,
Canada,Buses,BEV,2047,3462.259557970889,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,6.091234948433987,No comparison,
Canada,Buses,BEV,2047,3462.259557970889,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,1.9649144994948347,No comparison,
Canada,Cars,BEV,2047,3132520.552449852,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,398776.1313679711,No comparison,
Canada,Cars,BEV,2047,3132520.552449852,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,37120.36854653075,No comparison,
Canada,Cars,BEV,2047,3132520.552449852,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,2826070.2643812234,No comparison,
Canada,Cars,BEV,2047,3132520.552449852,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,971.0813712594543,No comparison,
Canada,Cars,BEV,2047,3132520.552449852,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,313.25205524498523,No comparison,
Canada,Trucks,BEV,2047,32973.90055210371,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,15486.274293691587,No comparison,
Canada,Trucks,BEV,2047,32973.90055210371,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,1441.5511962125129,No comparison,
Canada,Trucks,BEV,2047,32973.90055210371,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,109749.04425026546,No comparison,
Canada,Trucks,BEV,2047,32973.90055210371,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,37.71146589247924,No comparison,
Canada,Trucks,BEV,2047,32973.90055210371,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,12.164988997573948,No comparison,
Canada,Vans,BEV,2047,181356.4530365704,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,45198.66845329401,No comparison,
Canada,Vans,BEV,2047,181356.4530365704,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,4207.351189859814,No comparison,
Canada,Vans,BEV,2047,181356.4530365704,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,320316.59584864334,No comparison,
Canada,Vans,BEV,2047,181356.4530365704,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,110.06572732966603,No comparison,
Canada,Vans,BEV,2047,181356.4530365704,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,35.50507333215033,No comparison,
Canada,Buses,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,86.72758331341726,No comparison,
Canada,Buses,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,1097.3792433776616,No comparison,
Canada,Buses,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,0.36491269276332644,No comparison,
Canada,Buses,FCEV,2047,214.3303535886741,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.12163756425444214,No comparison,
Canada,Cars,FCEV,2047,329.7390055210371,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,23.510391093649943,No comparison,
Canada,Cars,FCEV,2047,329.7390055210371,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,297.4810804611814,No comparison,
Canada,Cars,FCEV,2047,329.7390055210371,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,0.09892170165631113,No comparison,
Canada,Cars,FCEV,2047,329.7390055210371,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.03297390055210371,No comparison,
Canada,Trucks,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,26.02091146581067,No comparison,
Canada,Trucks,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,329.2471327507963,No comparison,
Canada,Trucks,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,0.10948490097816552,No comparison,
Canada,Trucks,FCEV,2047,98.92170165631111,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.03649496699272184,No comparison,
Canada,Cars,PHEV,2047,1022190.917115215,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,113113.60250613546,No comparison,
Canada,Cars,PHEV,2047,1022190.917115215,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,13072.799638986484,No comparison,
Canada,Cars,PHEV,2047,1022190.917115215,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,922191.3494296623,No comparison,
Canada,Cars,PHEV,2047,1022190.917115215,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,327.1010934768688,No comparison,
Canada,Cars,PHEV,2047,1022190.917115215,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,102.21909171152149,No comparison,
Canada,Vans,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,22859.17326422744,No comparison,
Canada,Vans,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2641.887318370156,No comparison,
Canada,Vans,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,186366.01940284699,No comparison,
Canada,Vans,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,66.10399107658534,No comparison,
Canada,Vans,PHEV,2047,105516.48176673186,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,20.65749721143292,No comparison,
Canada,2 and 3 wheelers,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,36.05816901069224,No comparison,
Canada,2 and 3 wheelers,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,3.356501097992986,No comparison,
Canada,2 and 3 wheelers,BEV,2048,2887.7712490697313,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,255.53916399053193,No comparison,
